OTUID	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
ASV_472	0	4	0	0	4	1	0	4	7	4	5	0	4	0	1	0	0	0	9	0	3	0	1	5	6	1	0	2	1	0	1	1	0	2	2	0	5	1	4	1	1	0	0	0	0
ASV_631	8	3	1	1	0	21	0	1	0	15	2	3	7	0	11	0	0	0	0	0	0	2	1	5	1	0	7	0	0	0	1	1	1	0	5	3	1	0	1	0	0	1	0	1	3
ASV_664	0	0	2	0	4	2	2	1	1	3	0	2	0	2	0	0	2	1	10	0	19	0	0	4	5	0	1	1	1	2	0	1	1	0	1	15	0	0	2	0	0	1	1	0	2
ASV_486	0	2	2	1	6	6	0	2	0	0	2	0	2	4	0	0	0	0	8	0	4	0	3	1	0	0	2	0	2	4	2	0	3	1	0	3	1	0	3	11	0	10	2	1	1
ASV_551	0	11	6	3	8	2	7	0	0	5	0	0	3	1	7	0	0	0	0	0	1	0	12	7	7	2	0	0	0	0	1	0	0	0	0	0	1	2	0	0	1	0	0	0	0
ASV_563	1	0	1	0	2	0	1	0	0	2	0	0	1	5	3	0	0	0	0	0	0	0	2	0	3	0	1	1	1	0	2	25	0	0	1	2	0	5	2	7	8	2	10	0	5
ASV_569	0	0	8	5	0	1	6	1	0	1	0	0	0	1	0	0	2	4	4	0	9	0	0	0	0	0	0	3	10	3	0	0	8	2	7	1	3	3	1	2	1	2	0	1	2
ASV_530	0	3	5	2	3	5	4	1	0	1	1	1	4	8	6	0	0	3	2	0	1	0	5	2	3	3	0	1	4	3	1	0	0	1	4	0	0	1	0	2	3	5	4	1	1
ASV_549	1	0	10	20	5	5	9	0	0	5	0	0	0	2	6	0	1	0	7	0	3	0	2	1	4	0	0	0	0	0	0	0	5	0	1	7	1	0	0	0	0	1	0	0	1
ASV_599	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	3	21	1	1	3	0	0	1	0	1	67	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_499	3	3	2	1	0	2	1	3	7	2	1	4	1	2	2	4	0	0	4	1	0	1	1	1	0	1	4	4	2	0	3	0	3	7	6	0	1	1	6	2	1	3	4	3	1
ASV_444	2	0	0	0	0	0	0	6	2	0	0	0	1	0	0	1	0	1	3	0	0	1	0	0	2	3	0	0	0	0	10	3	2	1	1	0	1	11	11	8	18	3	4	7	4
ASV_431	0	0	3	1	0	5	1	0	1	4	0	0	0	0	1	3	3	2	3	0	3	0	1	3	2	0	4	0	3	1	8	3	0	4	0	3	3	3	3	4	6	0	1	3	3
ASV_576	0	1	2	0	1	3	3	0	1	4	0	2	3	3	2	1	2	1	2	0	3	0	2	2	2	0	2	2	5	2	0	1	2	2	13	2	3	3	1	2	3	5	1	1	2
ASV_457	1	0	0	2	0	1	0	0	2	2	0	4	0	0	0	1	2	2	1	0	0	0	0	2	1	3	0	7	0	0	4	1	6	8	5	3	4	4	6	1	4	4	1	6	3
ASV_500	0	0	1	0	5	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	3	1	81	0	0	0	0	0	0	0	0	0
ASV_614	3	4	0	1	3	3	0	5	3	1	2	2	0	2	5	5	1	5	3	0	1	2	9	6	4	4	1	3	2	2	1	0	1	3	2	1	6	0	3	0	0	1	1	0	3
ASV_520	2	3	2	4	0	2	2	1	3	3	3	1	1	1	6	2	1	0	1	0	3	0	2	2	3	2	1	4	0	1	4	0	5	2	1	6	4	1	2	1	2	0	2	2	1
ASV_635	0	10	6	1	2	0	1	0	0	2	0	0	1	7	13	0	2	1	4	1	4	1	3	3	4	2	0	7	0	3	4	3	2	1	0	1	2	1	2	0	1	2	1	0	0
ASV_873	4	3	1	1	1	0	1	2	1	5	0	2	8	1	22	0	0	5	3	0	0	0	0	0	1	0	0	4	0	27	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0
ASV_597	3	3	0	1	1	0	0	0	3	0	0	2	0	6	0	1	0	2	2	0	2	0	8	10	4	1	5	0	0	2	1	6	0	0	1	1	0	6	1	0	0	0	3	1	3
ASV_503	3	5	3	1	7	2	4	0	2	6	0	1	1	15	4	0	1	0	0	0	3	0	7	1	7	0	2	0	0	3	0	0	1	0	0	0	0	0	0	0	5	0	1	0	1
ASV_590	2	5	1	2	5	2	4	2	3	3	1	0	5	4	6	3	1	2	2	0	1	0	4	7	2	2	0	2	7	3	1	2	0	1	0	0	0	0	0	0	0	0	0	0	3
ASV_492	3	4	2	8	8	2	3	1	1	3	1	2	7	3	12	4	0	1	1	0	1	0	2	1	2	2	1	3	9	0	0	0	1	2	1	1	1	0	0	1	0	0	0	0	0
ASV_433	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	2	5	1	2	8	7	1	2	6	1	2	5	31	5
ASV_484	0	1	0	0	0	0	0	1	5	0	1	1	0	1	1	3	1	3	0	0	0	0	2	1	0	0	1	0	0	0	7	2	0	2	1	0	0	3	3	6	7	5	1	13	6
ASV_632	0	1	0	0	2	0	1	0	0	1	0	1	1	2	1	3	0	0	0	1	0	2	1	1	2	2	0	0	3	2	0	4	12	1	14	0	6	0	3	1	6	8	2	5	0
ASV_583	2	0	0	3	4	0	0	0	0	3	3	0	2	0	1	4	2	2	1	0	2	0	1	0	1	0	3	5	1	0	2	1	0	2	5	1	6	5	6	1	2	3	4	7	5
ASV_538	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	4	28	16	20	0	2	0	2	1	0	4	1	0	0
ASV_648	0	0	0	0	0	0	0	1	1	0	0	0	0	3	0	0	0	5	9	2	50	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	2	0	0	1
ASV_522	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	34	0	0	7	1	24	3	0	5	7	3	0	0	2
ASV_615	3	1	0	1	2	0	1	2	1	3	0	2	0	1	0	0	2	0	0	6	1	3	1	0	0	2	0	0	1	2	1	4	1	12	4	9	5	0	0	7	3	7	2	0	0
ASV_513	0	1	0	1	0	0	0	0	0	0	0	1	1	0	2	0	1	0	0	1	0	1	0	0	0	5	1	1	3	2	5	4	3	24	1	2	2	1	3	2	2	5	2	3	7
ASV_533	1	3	2	0	1	0	3	1	1	5	1	0	6	1	9	3	0	4	2	0	1	1	6	7	7	3	1	1	2	4	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0
ASV_957	2	0	0	0	0	0	0	2	2	4	0	0	0	0	1	2	5	0	0	0	0	0	0	1	2	8	0	2	0	1	0	1	4	11	3	12	7	2	3	0	1	0	4	1	0
ASV_1528	10	1	0	2	0	1	0	0	0	4	0	0	1	1	9	0	0	1	2	0	1	0	1	21	7	0	0	0	0	6	0	0	0	0	13	2	0	0	0	0	0	1	0	0	3
ASV_1091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	1	0	1	0	70	2	0	2	6	8	1
ASV_1518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	53	0	13	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV_1649	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	43	1	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_834	1	2	2	0	0	1	1	3	1	4	3	1	3	1	2	3	1	0	0	0	1	0	8	3	2	9	0	2	5	3	0	3	0	1	0	0	0	0	1	5	0	0	0	0	0
ASV_521	2	5	5	0	6	0	8	1	0	5	0	0	3	9	6	0	1	1	0	0	4	0	4	6	4	4	0	0	0	2	1	1	0	1	0	2	0	0	0	0	1	0	0	0	0
ASV_525	1	2	3	3	1	4	2	2	0	2	2	0	3	3	1	3	0	1	1	0	1	0	2	1	2	0	0	5	8	4	2	1	2	2	3	0	5	1	0	0	2	1	1	0	3
ASV_1105	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	4	0	3	0	0	14	4	19	5	4	2	5	1	4
ASV_1347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	27	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	2	2	1	3	1	5	5	11	3	25	11
ASV_518	0	2	3	6	5	1	7	4	0	2	1	3	4	1	3	2	0	1	0	0	0	0	1	4	1	0	2	4	3	1	0	1	0	0	4	1	1	4	0	5	3	1	1	2	1
ASV_578	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	2	0	0	0	0	1	1	1	2	2	4	0	4	0	3	36	0	4	2	0	2
ASV_1265	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	2	1	30	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_474	7	1	0	0	0	0	1	7	2	5	2	2	3	0	1	3	2	0	0	0	3	0	3	6	8	7	1	3	1	1	0	0	0	0	1	0	0	2	0	1	1	0	0	2	1
ASV_512	0	2	0	0	0	0	0	0	3	0	0	0	2	0	0	1	11	1	1	0	1	0	0	0	0	3	2	3	1	1	6	0	4	3	0	2	21	6	3	2	6	0	1	5	1
ASV_622	0	0	0	0	0	0	1	0	0	54	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	25	0	1	0	0	0	0	0	1	0	1
ASV_894	1	5	2	3	8	6	6	0	1	1	0	0	1	1	6	0	0	0	0	1	1	1	10	1	1	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ASV_626	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	7	3	0	0	0	1	3	2	2	1	1	2	3	5	3	1	15	0	6	1	3	0	3	1	0
ASV_645	2	1	0	0	0	1	1	2	1	2	0	1	0	1	3	0	1	0	0	0	0	0	11	0	1	2	0	2	2	1	0	0	5	2	0	1	1	0	4	0	0	19	3	1	12
ASV_541	1	0	1	1	2	1	1	1	1	1	1	0	1	0	1	3	3	7	11	0	3	1	4	2	1	0	0	6	2	1	2	1	1	2	2	6	7	1	2	3	2	2	0	0	0
ASV_744	1	3	1	1	0	1	0	2	1	1	2	0	0	2	0	0	0	1	0	0	0	4	0	0	0	4	1	1	1	0	6	1	3	1	1	3	3	0	3	6	3	0	0	3	1
ASV_579	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	2	6	0	1	5	2	38	12	1	1	0	0
ASV_1454	0	2	2	1	4	6	3	1	0	2	2	1	5	9	9	1	2	2	6	0	1	0	3	4	0	0	0	3	0	5	1	0	1	1	0	1	0	0	0	0	2	1	0	0	0
ASV_616	7	0	2	1	2	0	0	0	7	6	0	3	1	1	4	10	3	1	0	0	2	0	1	0	6	0	0	0	5	1	0	1	2	0	2	0	1	0	3	2	0	1	0	0	0
ASV_506	0	1	3	1	0	2	4	0	0	1	0	4	0	8	3	0	4	3	2	0	0	0	1	0	1	0	0	5	10	3	1	2	2	0	0	1	0	0	0	0	0	0	0	0	2
ASV_1428	0	1	0	2	0	1	0	0	2	0	1	0	0	0	0	0	1	2	1	66	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1055	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_514	8	1	0	6	1	8	0	1	0	2	2	5	1	0	1	0	3	5	2	1	7	0	0	0	0	3	0	8	3	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
ASV_553	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	2	1	0	3	0	15	2	2	3	2	2	6	20	3
ASV_1499	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	4	0	0	0	0	0	0	2	0	6	0	2	0	2	3	0	3	5	2	3	7	7	1	1	4	2	3	8	0
ASV_540	1	0	2	1	4	2	1	0	1	1	1	0	2	0	2	1	6	3	4	0	2	0	4	3	4	9	2	3	4	9	2	0	4	1	0	0	4	1	3	0	0	0	0	0	1
ASV_489	1	1	0	0	1	2	0	4	1	3	1	0	0	0	2	1	1	1	0	0	0	0	1	2	2	1	2	0	0	0	5	0	0	0	0	0	0	10	2	3	8	6	3	4	1
ASV_944	1	1	0	0	0	1	0	0	1	0	0	0	5	1	2	5	2	0	0	0	1	0	6	7	2	1	2	10	10	2	0	1	1	1	1	0	0	0	0	2	5	2	1	0	0
ASV_570	1	3	3	2	0	5	2	1	1	5	3	3	2	2	2	3	2	5	1	0	3	0	1	4	1	2	0	0	0	0	1	1	2	0	0	3	1	2	2	1	1	2	1	0	2
ASV_491	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	13	3	4	4	15	2	3	2	2	2	4	4	1
ASV_670	1	5	1	0	0	1	2	10	0	2	5	1	2	0	3	0	1	0	1	0	2	0	1	0	2	2	2	0	4	1	0	1	0	1	1	3	0	3	0	3	1	1	2	1	2
ASV_1519	1	0	0	5	0	0	1	0	0	1	0	0	0	0	0	0	0	2	2	50	0	8	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV_1111	1	2	0	0	0	1	0	3	5	9	1	2	2	1	0	3	6	2	0	0	4	0	1	2	2	3	13	3	1	1	0	0	0	2	0	3	1	0	0	0	0	0	0	0	0
ASV_527	0	0	1	0	0	1	0	0	7	0	0	1	0	12	0	4	0	0	1	0	1	0	1	9	5	0	9	0	0	4	1	6	0	0	0	0	0	0	0	0	0	2	3	0	1
ASV_528	0	0	0	0	0	3	3	9	0	4	16	0	0	0	1	0	1	0	1	0	0	0	3	0	0	5	0	0	0	0	1	4	7	1	2	6	3	2	1	3	2	0	1	0	5
ASV_637	4	3	0	1	3	0	2	1	1	2	1	2	3	6	1	2	2	1	2	1	5	0	3	1	2	3	4	0	4	2	0	0	3	2	3	3	5	0	0	1	0	4	1	3	2
ASV_1613	1	1	16	1	5	0	0	0	6	4	0	2	2	13	1	2	0	8	0	0	10	0	0	2	1	0	1	0	0	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV_505	2	3	0	0	1	0	0	3	9	5	1	1	5	2	1	2	0	0	0	0	0	0	0	0	0	1	4	1	1	0	7	0	0	1	1	0	3	2	10	5	2	3	3	3	0
ASV_519	3	0	2	2	1	0	0	3	0	0	2	2	1	0	0	2	2	1	2	1	0	2	2	2	2	4	2	1	1	1	0	5	1	0	0	1	3	1	0	1	1	0	0	2	2
ASV_1611	4	1	3	1	3	1	3	3	0	2	5	1	2	2	1	0	1	2	0	0	0	0	0	3	1	2	1	1	5	1	0	0	3	1	2	4	5	0	3	1	1	1	0	1	1
ASV_544	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	2	6	2	1	1	0	3	11	3	8	3	7	7	4
ASV_690	2	1	6	1	2	1	1	0	0	0	1	2	2	4	0	1	0	2	1	0	1	0	0	0	0	2	7	1	10	3	0	0	1	1	0	11	2	0	1	1	2	0	0	0	1
ASV_988	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	1	0	0	1	0	1	0	0	2	0	0	0	1	1	1	1	41	2	3	0	2	0	0	0	1	0	3	2	1
ASV_556	0	0	5	7	10	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	4	14	7	10	0	0	0	0	0	0	0	0
ASV_532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ASV_534	0	2	1	1	0	1	0	0	0	0	0	1	3	1	0	0	1	1	0	0	0	0	0	0	4	0	1	0	1	0	5	1	4	7	0	1	14	0	1	1	10	2	1	0	6
ASV_1406	1	0	0	1	0	1	0	1	3	1	0	1	0	3	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	9	0	7	1	8	0	1	0	8	0	2	9	0	11
ASV_559	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	4	0	2	5	1	2	1	6	0	2	0	1	0	0	1	2	0	0	18	0	0	1	1	10	5
ASV_1286	1	0	0	3	0	0	0	2	0	3	1	0	1	0	0	2	1	0	0	0	0	1	0	1	2	2	0	0	0	1	1	2	10	9	7	5	11	1	1	2	0	3	2	0	0
ASV_611	2	0	1	2	1	4	0	1	0	2	1	1	2	4	2	0	1	1	3	2	1	2	2	1	1	1	2	2	0	1	2	2	1	2	1	0	0	1	2	2	2	2	4	0	1
ASV_1272	3	6	0	0	0	1	0	1	0	1	3	2	1	0	1	4	6	5	0	0	2	0	2	0	3	2	4	0	0	4	6	1	0	0	0	0	0	3	6	0	1	0	1	2	1
ASV_608	1	0	1	1	3	3	1	0	1	1	1	2	0	0	1	0	2	1	2	0	4	1	1	1	1	1	3	1	1	4	1	2	3	1	4	2	4	0	1	4	2	3	1	1	1
ASV_658	0	2	1	2	1	1	2	0	1	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	15	0	4	3	6	4	1	1	3	1	1	4	4	4
ASV_502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	14	0	2	0	0	1	0	0	0	0	1	0	7	0	1	6	0	0	2	0	2	23	0	2	0	1	5
ASV_1063	2	0	2	0	1	0	0	1	1	3	2	3	2	0	2	4	1	0	3	4	1	0	1	2	1	1	0	2	1	0	4	2	1	2	3	2	4	3	6	2	5	0	0	7	2
ASV_1349	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	50	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_646	2	1	1	1	4	1	0	0	2	0	3	3	1	3	1	2	0	0	2	2	2	1	4	2	1	2	0	1	2	0	1	2	1	0	1	4	2	4	4	0	2	4	0	2	4
ASV_650	1	2	1	1	3	3	0	0	3	2	1	2	0	1	2	2	2	0	0	5	0	4	1	1	1	0	1	1	0	1	3	1	3	4	2	2	0	0	5	2	2	3	0	3	2
ASV_584	1	2	0	12	2	0	1	0	6	1	0	1	0	1	0	2	1	0	1	0	2	0	5	3	3	2	1	0	0	1	0	2	7	1	1	5	1	1	0	1	2	1	2	1	2
ASV_1467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	16	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1601	3	1	1	2	0	4	2	1	1	0	2	2	7	4	0	2	2	7	0	0	1	3	0	2	2	0	1	1	0	3	1	2	2	0	5	0	2	0	0	3	0	0	3	0	7
ASV_547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	1	0	5	5	3	5	8	16	6	4	7
ASV_1526	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	1	12	3	5	5	0	1	1	3	0	5	1	19	11
ASV_560	13	1	0	3	0	5	7	2	1	1	5	0	2	4	3	5	1	0	2	0	0	0	0	2	0	1	2	0	1	1	0	2	1	0	2	0	0	0	0	0	1	2	1	0	1
ASV_642	0	1	0	1	0	0	2	0	0	0	0	0	0	0	1	0	1	2	0	0	1	0	0	0	5	0	0	1	1	0	5	5	2	4	4	1	6	5	1	9	6	2	6	0	8
ASV_562	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	1	0	1	0	0	0	0	6	0	2	8	6	2	10	2	7	1	3	3	2	15	0
ASV_574	6	2	0	0	0	0	0	0	0	21	0	0	6	0	9	0	0	0	0	0	0	0	5	11	8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
ASV_545	2	1	1	1	1	1	1	0	2	1	2	4	1	2	5	6	4	1	2	0	3	0	3	3	1	0	4	0	4	0	0	2	0	0	4	0	0	1	1	0	2	2	2	0	1
ASV_1267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	43	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_587	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	5	2	0	13	9	7	0	10	5	4	2	0	1
ASV_582	3	4	4	4	0	3	2	0	2	4	1	3	1	0	1	1	0	2	4	0	4	0	1	1	4	1	0	3	2	2	1	1	2	0	1	0	4	2	1	1	2	0	1	0	3
ASV_510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	57	0	2	1	0
ASV_731	1	2	1	6	0	1	1	2	2	1	7	0	0	2	2	3	0	2	0	0	2	1	1	2	0	1	6	2	2	0	1	0	1	4	0	3	1	1	1	0	1	1	1	4	1
ASV_933	1	3	6	0	11	0	6	0	0	0	0	1	0	6	9	0	1	1	0	0	2	0	2	2	2	1	0	1	4	3	1	0	0	2	0	1	0	0	0	0	0	1	0	0	1
ASV_1005	0	0	0	0	0	0	0	2	6	1	1	3	1	1	1	3	2	0	0	0	1	0	0	2	2	2	3	0	0	1	4	1	0	1	1	3	2	1	1	2	1	2	3	7	0
ASV_742	4	0	0	1	0	1	0	0	0	3	2	0	0	0	0	1	7	0	0	0	5	1	2	0	0	4	0	0	1	2	1	1	1	0	1	18	1	1	1	1	0	0	1	2	2
ASV_672	5	1	5	2	1	1	0	3	2	4	4	1	0	1	0	0	1	1	1	2	1	1	1	1	0	1	1	1	0	2	3	1	3	2	2	0	0	1	4	1	2	0	2	2	1
ASV_558	2	0	2	1	0	0	1	1	0	2	0	3	0	0	0	1	1	3	0	0	1	0	1	1	1	0	1	1	0	0	2	0	1	0	1	0	0	8	0	1	7	3	3	6	0
ASV_644	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	7	4	11	4	4	3	8	3	4	6	2	1	6	2	1
ASV_601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	17	18	0	16
ASV_703	2	0	0	0	0	0	3	1	0	1	0	2	1	4	0	0	0	1	0	1	2	0	2	1	1	0	0	1	0	0	1	7	4	1	5	3	2	0	0	4	0	5	1	3	1
ASV_1370	1	1	4	1	10	0	0	0	1	0	0	0	1	6	2	1	0	2	0	1	11	0	0	3	1	0	0	0	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
ASV_665	1	0	3	0	1	3	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	1	0	2	0	3	0	0	2	2	5	3	2	7	3	3	2	0	6	2	3	1	2	6
ASV_885	1	2	0	1	0	0	2	1	1	1	0	15	7	3	4	2	7	1	1	0	0	0	2	1	3	7	0	0	0	2	3	0	0	0	0	0	1	1	2	0	2	0	0	0	0
ASV_687	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	21	23	34	0	0	0	0	0	0	0	0	1	1
ASV_516	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	3	0	1	20	3	8	11	7	4	8	6
ASV_571	5	0	2	2	3	1	1	0	2	2	0	1	0	1	2	0	0	1	3	2	2	2	1	3	4	0	0	2	1	4	3	1	0	0	1	0	1	2	2	3	0	0	0	1	0
ASV_589	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	6	4	2	26	1	0	13
ASV_575	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	1	0	8	1	3	4	4	6	3	0	3	9	3
ASV_568	2	4	1	1	1	1	0	1	1	3	2	1	4	0	2	3	0	3	1	0	1	2	1	3	0	1	1	3	1	2	2	2	2	2	0	1	2	1	4	3	1	1	0	1	3
ASV_586	0	2	5	2	0	6	3	2	0	0	1	0	2	2	2	0	8	3	2	0	3	0	1	1	3	4	0	2	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV_1201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	23	0	32	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_680	0	1	3	3	1	3	0	0	0	0	0	0	0	4	1	0	0	1	0	0	1	0	1	0	0	1	1	0	1	2	1	2	3	2	5	3	5	3	1	7	2	8	0	5	1
ASV_604	1	0	10	3	2	0	4	0	0	0	0	4	1	2	5	2	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	4	1	7	0	0	0	0	0	0	1	1	2	2	0
ASV_647	1	1	0	1	2	2	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	2	0	0	0	1	1	1	0	1	4	4	0	8	3	2	1	0	7	1	1	2	4	3
ASV_602	1	1	0	2	0	2	1	1	0	0	3	0	0	1	1	2	0	1	0	3	2	0	2	1	1	0	1	1	1	0	3	1	1	4	1	2	3	1	3	2	1	2	4	3	3
ASV_660	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	3	0	0	1	0	0	3	9	9	34	1	0	0	0	5	0	0	0	0
ASV_550	26	0	0	0	0	0	0	0	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	4	0	3	1	1	3	1	1	1	0	1	2	0	2	7
ASV_724	3	0	4	2	1	1	0	0	4	1	0	1	1	2	1	1	0	0	0	1	1	2	6	2	1	1	2	0	2	2	0	1	3	1	1	0	1	1	1	4	1	0	0	1	2
ASV_1426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_581	0	6	1	0	2	0	3	8	1	2	0	0	1	0	2	0	0	4	4	1	11	0	3	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_598	0	0	0	0	0	2	0	0	4	0	0	1	12	0	0	5	0	1	0	0	0	0	1	8	12	0	5	0	14	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
