OTUID	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
ASV_353	1	3	12	11	17	12	9	1	19	8	1	16	1	43	5	61	25	6	6	2	9	3	7	11	7	3	15	18	79	23	31	19	12	63	44	38	16	60	29	11	50	20	11	13	23
ASV_360	3	14	24	10	4	3	10	1	9	4	3	45	97	26	35	2	77	20	19	1	49	8	53	40	89	15	20	31	4	14	5	20	0	0	0	1	1	4	5	10	4	63	3	21	2
ASV_428	0	10	3	15	0	41	4	0	0	3	0	1	50	1	79	0	66	33	77	2	115	0	1	1	7	2	1	130	1	34	32	9	3	0	9	57	4	9	19	1	16	2	4	9	14
ASV_1540	2	6	13	7	24	20	15	2	18	12	4	7	14	16	3	7	4	6	1	3	11	7	14	7	2	8	15	15	25	33	6	127	3	6	4	10	7	9	22	133	3	57	54	4	98
ASV_404	18	38	36	5	91	6	46	3	23	39	2	8	10	121	56	6	5	1	4	0	27	1	57	49	60	25	8	3	7	38	3	3	3	4	1	6	2	1	15	12	11	1	2	1	3
ASV_365	11	0	0	1	0	0	0	7	3	7	8	0	0	0	0	7	0	0	1	0	0	1	8	7	2	0	0	2	1	0	20	1	53	8	25	8	3	19	7	6	12	4	11	342	275
ASV_1230	2	0	8	46	2	8	5	7	2	3	1	0	0	0	0	1	2	24	10	589	1	79	2	3	0	3	26	10	5	1	2	1	0	0	0	1	1	1	1	3	0	2	1	1	3
ASV_481	1	88	47	142	113	232	181	0	0	0	0	2	1	1	3	0	3	3	2	4	4	1	5	2	2	1	1	1	1	0	0	0	5	1	3	2	1	0	1	0	1	0	1	0	1
ASV_416	18	13	1	1	2	2	6	32	56	51	32	12	20	4	12	52	43	14	5	0	8	1	15	43	40	52	61	35	18	24	15	9	20	17	12	12	24	8	21	14	7	6	3	7	8
ASV_403	13	1	4	12	1	3	5	1	1	1	0	0	29	3	34	1	81	12	57	5	95	1	9	141	10	6	0	170	3	83	1	2	1	4	0	42	2	0	2	8	3	2	2	0	2
ASV_1552	30	14	13	35	43	21	29	8	4	12	1	19	17	48	19	36	11	20	38	5	13	5	31	28	16	13	31	10	62	31	8	20	23	20	20	8	24	6	4	7	5	16	12	1	14
ASV_448	3	0	2	3	2	2	0	5	0	0	2	2	0	2	0	3	0	1	2	2	1	2	2	1	0	0	1	0	2	3	34	5	213	158	92	123	97	2	29	2	2	3	14	23	11
ASV_1022	3	0	10	4	33	7	15	0	16	10	2	0	24	71	1	3	32	13	38	1	60	1	90	47	23	0	0	18	2	134	4	19	4	30	1	1	80	3	21	7	7	1	0	0	0
ASV_443	0	0	1	1	0	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	28	61	127	63	85	23	79	26	26	0	94	74	78	59	0
ASV_371	11	7	1	0	1	2	0	4	5	3	7	2	2	6	2	5	3	1	2	1	0	7	4	1	6	1	1	7	5	1	59	33	1	29	12	1	117	33	214	45	54	37	16	42	33
ASV_454	0	2	4	2	0	0	0	1	3	1	1	3	2	0	4	2	0	0	2	3	1	4	0	2	1	2	1	2	7	4	7	305	2	19	121	16	9	3	5	30	3	84	69	23	68
ASV_1486	33	18	69	2	91	62	29	75	14	38	43	17	31	33	46	1	1	18	9	0	18	0	2	19	15	64	0	2	2	49	0	0	1	0	4	0	3	0	0	0	0	1	0	0	1
ASV_1424	4	2	2	1	1	0	0	25	17	14	18	4	2	1	1	5	14	2	1	1	1	0	8	10	9	43	5	4	5	2	67	18	23	53	11	166	66	30	53	30	14	11	33	11	19
ASV_382	4	12	8	19	7	6	6	6	1	11	9	8	22	3	13	12	14	45	15	0	23	0	9	47	22	20	16	20	6	18	51	14	25	11	9	45	100	30	79	6	10	7	10	5	3
ASV_1627	16	18	7	4	2	1	4	17	59	53	20	79	25	14	14	24	82	14	10	3	15	0	31	27	15	18	39	35	22	12	39	2	2	0	1	1	0	14	28	10	3	1	4	5	2
ASV_361	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	8	7	1	0	4	53	122	1	4	209	97	3	272	4
ASV_494	0	34	11	36	5	21	9	8	5	19	5	3	20	7	37	6	18	29	11	1	21	0	13	14	23	10	12	24	3	9	14	13	27	26	30	27	30	25	49	7	48	32	16	16	16
ASV_369	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	512	4	258	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	4	0	1	1	0	0
ASV_395	59	9	6	11	2	62	11	30	13	36	18	3	5	3	12	6	16	6	74	1	26	2	31	16	23	18	4	10	2	5	20	22	21	11	14	9	12	16	20	43	18	19	14	9	21
ASV_381	0	0	18	0	60	71	98	0	4	2	6	0	54	51	121	1	21	19	9	2	28	0	1	2	10	0	4	9	13	89	1	2	0	0	1	1	2	14	1	0	6	3	58	2	4
ASV_967	6	4	41	1	93	5	1	3	28	22	1	3	28	76	23	2	2	47	4	1	54	0	10	53	31	0	2	1	1	187	2	1	8	1	1	26	0	0	8	2	1	1	0	0	0
ASV_380	6	63	23	14	26	13	23	10	4	12	1	9	22	10	27	11	21	22	7	3	57	0	18	11	18	17	30	12	20	25	21	11	13	21	7	28	46	8	44	11	7	8	9	4	6
ASV_367	2	4	4	1	4	0	3	0	1	4	0	7	3	3	7	4	2	0	1	1	1	1	9	4	5	1	17	0	12	1	32	33	34	24	7	49	14	101	126	63	58	68	44	12	8
ASV_358	11	6	1	4	0	2	3	15	20	18	8	5	2	0	3	2	11	3	82	208	9	219	10	1	9	12	2	7	0	1	4	6	1	3	2	0	4	7	3	5	4	15	7	15	24
ASV_413	26	17	18	318	19	52	25	2	43	2	0	4	8	10	2	3	0	5	35	0	0	0	159	3	0	5	0	3	1	3	0	0	3	4	0	1	1	0	0	0	2	0	0	0	0
ASV_1470	3	0	6	9	3	1	3	2	3	1	2	2	0	3	0	1	0	1	1	4	2	5	4	2	2	1	0	0	0	0	3	9	74	173	73	196	94	11	5	5	6	18	18	17	9
ASV_375	2	55	12	15	37	14	5	1	5	37	1	77	43	79	43	5	12	5	3	1	46	1	29	47	14	30	0	3	13	48	5	7	4	7	1	12	10	6	3	14	6	3	5	1	2
ASV_1240	0	27	22	11	7	54	44	1	1	7	1	1	6	1	33	3	35	17	97	0	86	0	88	47	27	7	0	39	3	67	0	0	1	1	1	2	0	0	3	1	1	1	2	1	22
ASV_401	0	0	1	2	1	0	0	3	3	1	1	1	1	0	1	2	0	1	1	0	0	0	2	7	8	0	1	1	1	2	46	42	45	43	36	18	50	109	20	30	130	26	62	46	23
ASV_1090	0	0	0	1	0	4	1	3	0	0	2	0	0	0	0	0	0	5	1	518	0	216	1	0	0	0	0	0	0	0	0	2	1	1	0	1	1	0	0	2	0	1	0	0	0
ASV_488	31	14	77	9	56	11	23	3	9	14	4	6	6	27	36	10	5	4	7	0	4	2	10	12	11	4	3	5	5	14	16	6	21	11	31	13	2	13	18	67	24	22	64	6	24
ASV_400	1	11	2	2	1	3	4	5	7	6	5	2	0	6	2	2	1	2	2	5	2	6	4	5	0	14	1	4	2	0	54	65	67	7	9	0	1	56	47	85	21	36	28	155	21
ASV_391	2	4	2	4	14	5	12	32	0	20	2	0	5	8	0	0	72	69	97	0	105	0	54	68	40	42	2	19	6	26	2	6	0	2	4	1	2	3	0	9	0	1	7	2	4
ASV_697	5	60	42	23	61	31	30	22	14	8	30	3	21	25	26	11	26	28	8	1	36	0	49	11	16	18	6	16	24	28	4	5	4	7	5	20	6	1	3	4	2	4	3	1	2
ASV_419	36	19	24	4	30	25	21	8	11	22	1	14	15	49	31	19	4	20	19	0	29	0	14	19	15	5	17	17	40	33	1	9	0	0	6	1	0	38	1	42	38	10	19	2	14
ASV_337	3	5	4	71	2	16	4	7	65	2	4	1	0	1	1	23	27	2	4	2	1	0	2	1	0	13	66	82	28	2	4	21	33	21	3	46	62	7	5	20	6	18	9	18	29
ASV_436	24	14	9	10	7	7	7	6	15	21	44	13	13	3	7	17	10	16	9	10	6	13	9	10	20	8	30	12	4	6	26	11	15	8	23	33	23	61	20	21	15	12	17	56	15
ASV_743	54	12	14	18	44	29	22	21	9	18	4	47	6	73	25	19	13	21	14	2	12	1	12	14	5	17	45	7	81	12	3	8	3	4	5	5	11	2	3	5	1	6	2	1	6
ASV_848	1	3	7	8	0	2	0	9	1	2	1	4	0	5	1	4	3	4	26	4	91	5	8	7	1	7	1	5	3	20	5	21	33	142	128	16	79	2	2	3	4	11	9	37	6
ASV_386	10	18	40	24	13	5	20	8	5	4	26	24	7	4	15	6	19	8	6	0	9	1	38	14	35	31	50	57	7	19	12	6	17	13	5	15	29	11	25	26	22	6	7	1	11
ASV_409	20	31	32	0	79	4	52	2	22	24	0	13	8	111	49	3	2	4	4	0	23	0	42	39	55	15	7	4	6	28	2	2	1	2	0	4	2	0	8	5	11	2	3	1	5
ASV_649	29	14	6	7	1	9	5	18	48	45	28	26	7	2	14	10	62	7	10	0	5	3	21	14	12	19	40	47	13	16	46	7	4	7	3	10	13	28	29	10	11	3	7	7	3
ASV_366	6	8	0	0	0	0	1	1	7	0	3	3	4	1	3	2	2	4	1	1	10	0	10	9	11	3	9	2	1	2	39	8	2	0	1	2	3	170	29	83	246	8	9	6	10
ASV_373	2	0	0	2	0	1	0	2	4	5	0	5	1	1	1	0	0	0	0	1	0	0	2	0	7	0	0	0	0	0	53	29	0	2	4	1	8	110	8	26	123	137	25	126	34
ASV_414	2	8	0	1	0	1	2	4	11	1	0	3	25	4	10	0	20	8	3	0	3	5	24	26	5	9	2	35	6	5	68	9	5	16	11	1	38	95	53	25	78	17	25	46	10
ASV_617	1	0	0	1	0	4	0	1	0	0	0	0	0	0	0	0	0	3	2	544	2	142	0	0	1	0	1	1	2	0	2	2	1	1	0	1	0	0	0	4	1	1	0	1	1
ASV_402	34	36	17	6	27	20	11	14	6	16	7	31	33	20	35	29	11	17	13	1	21	1	19	26	39	13	27	17	11	18	20	3	6	8	4	1	4	16	27	6	8	20	13	2	5
ASV_1368	4	8	34	11	50	11	27	0	1	1	0	4	5	42	10	2	22	1	78	2	42	0	2	0	3	0	3	18	39	29	2	44	29	20	7	32	67	3	6	29	19	4	5	1	1
ASV_406	80	16	25	12	43	20	10	18	11	8	21	5	6	0	6	37	11	17	21	3	26	1	1	22	5	16	27	36	131	24	1	5	9	4	3	1	15	4	2	4	2	0	7	0	2
ASV_459	0	1	0	0	0	0	1	1	18	15	4	0	2	9	1	2	109	0	0	1	2	0	194	55	64	0	1	171	0	54	0	0	0	1	0	0	0	0	0	0	0	7	0	0	2
ASV_415	4	3	0	0	2	3	0	1	11	5	0	1	1	1	2	1	1	0	0	1	1	3	0	14	3	0	2	0	1	2	125	34	1	2	5	3	1	136	14	19	15	71	150	0	75
ASV_497	10	24	14	39	32	23	17	10	13	13	3	9	29	28	14	8	31	34	21	1	25	1	31	8	37	12	29	42	3	35	1	18	16	6	9	32	4	0	3	2	2	14	3	1	3
ASV_1238	0	3	29	2	60	0	3	2	24	12	2	4	20	56	11	3	1	115	1	1	115	0	11	32	8	1	2	0	1	158	0	1	10	1	5	6	2	0	5	0	1	0	0	0	1
ASV_1242	1	3	1	37	1	11	1	7	2	1	5	1	0	0	1	0	0	9	8	319	1	277	1	0	2	0	7	2	2	0	0	0	4	1	0	0	1	0	1	1	0	0	1	0	0
ASV_393	27	56	26	13	71	30	12	71	11	15	21	1	44	2	13	1	6	0	17	1	26	0	14	38	66	16	0	36	10	48	1	0	1	1	0	1	0	1	0	3	2	0	0	0	1
ASV_498	47	12	14	5	7	17	11	0	19	21	2	3	11	84	35	28	5	7	3	2	7	2	36	45	20	5	3	5	3	21	5	25	15	20	18	6	8	6	30	13	25	25	10	3	14
ASV_467	0	0	122	119	103	113	224	0	3	0	0	1	1	0	0	0	1	1	0	3	0	0	0	1	0	0	0	0	0	1	1	2	2	1	0	0	1	0	0	0	0	0	0	0	0
ASV_440	16	1	23	44	5	44	19	11	26	60	25	21	3	29	1	44	28	22	7	3	9	3	35	18	17	19	31	45	2	18	5	7	8	9	5	5	11	2	4	2	3	2	3	1	1
ASV_437	134	5	15	28	7	55	37	0	30	5	0	7	61	2	1	27	7	17	6	1	0	0	8	18	10	0	29	7	52	42	5	1	0	3	5	24	1	5	4	8	2	8	3	9	4
ASV_1549	4	20	15	11	13	48	12	24	4	3	8	3	6	57	6	2	3	1	12	0	16	1	10	14	28	14	2	0	5	6	10	48	20	8	4	75	16	2	2	73	5	11	26	3	38
ASV_422	1	2	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	47	19	90	38	31	33	128	34	27	15	31	29	78	43	29
ASV_424	1	0	1	7	1	0	3	0	0	0	0	3	0	0	0	0	0	1	0	0	3	0	0	4	1	0	1	0	0	1	17	6	9	2	6	227	10	1	56	4	7	0	118	13	174
ASV_483	4	30	37	37	26	31	13	3	5	17	9	51	27	8	14	11	19	94	22	9	35	8	6	4	9	13	28	15	6	10	5	4	1	3	7	7	3	0	14	8	6	2	4	6	4
ASV_546	1	0	2	1	2	0	0	1	1	25	1	1	0	1	0	1	0	0	2	2	1	2	0	1	0	1	1	2	1	57	38	42	89	10	35	14	143	3	22	12	12	43	21	25	57
ASV_1491	11	17	34	0	41	1	1	0	4	11	1	4	87	38	90	20	1	47	1	2	39	1	0	3	4	2	0	1	1	111	0	0	2	2	2	82	0	0	4	0	1	2	1	1	0
ASV_384	9	13	2	5	0	5	4	24	13	31	8	19	3	2	10	28	13	8	5	2	4	0	13	9	24	13	2	11	4	1	58	5	6	4	2	4	6	75	22	23	73	19	16	55	16
ASV_1209	20	8	74	3	101	0	1	2	32	31	2	13	37	66	38	18	0	34	0	3	12	0	1	11	18	0	0	3	2	87	0	0	3	5	3	35	1	0	2	1	0	0	0	0	1
ASV_418	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	1	0	0	0	0	1	1	0	1	1	6	76	67	8	43	4	92	40	6	87	20	79	117	2	7
ASV_1031	1	22	28	7	2	1	19	1	0	0	0	10	5	1	31	0	7	10	20	1	20	0	2	0	0	1	0	1	7	0	35	18	4	105	30	7	86	16	9	39	40	27	11	12	26
ASV_426	2	0	0	0	0	2	3	1	3	0	5	4	0	1	1	0	0	3	64	1	280	1	133	37	1	88	2	2	1	2	2	2	2	2	1	1	0	2	6	1	2	1	1	1	1
ASV_429	8	5	9	9	5	13	8	4	9	1	10	22	2	7	10	18	19	7	7	1	28	0	15	9	6	11	4	9	20	12	10	7	36	21	14	37	106	7	32	11	13	32	11	18	18
ASV_408	16	10	15	15	49	23	5	5	1	28	62	4	12	7	39	7	15	10	11	1	44	0	51	51	35	21	9	17	2	46	1	2	9	4	0	5	1	4	3	5	5	3	2	0	4
ASV_420	9	29	7	6	0	8	3	20	35	22	16	40	33	14	31	18	32	66	16	0	27	0	4	19	11	21	38	36	19	13	3	3	4	1	0	1	3	4	7	0	6	6	5	15	4
ASV_477	1	1	1	0	0	13	6	2	3	8	0	2	1	1	5	1	0	0	3	0	1	2	3	15	42	3	0	1	2	8	10	67	0	13	7	13	2	0	35	64	0	43	133	0	139
ASV_566	2	8	2	1	0	3	0	39	1	4	20	1	8	0	11	1	1	0	2	0	22	5	4	21	5	40	0	2	0	1	2	43	16	4	8	0	6	164	28	11	7	20	93	14	31
ASV_442	4	4	6	2	1	1	2	0	2	3	3	2	1	0	1	1	1	4	1	0	5	2	5	3	3	2	3	3	1	1	5	34	41	127	36	85	5	1	2	2	3	93	89	3	56
ASV_475	0	57	49	112	82	198	123	0	0	1	0	1	0	0	1	0	1	2	0	1	3	0	0	2	0	0	0	0	0	2	0	0	1	2	2	0	1	0	0	1	0	0	2	0	0
ASV_432	0	54	0	0	21	1	102	1	48	13	1	56	0	88	6	10	42	0	0	0	1	0	0	2	8	0	104	0	4	57	0	0	1	1	1	3	0	0	3	3	0	1	2	1	5
ASV_421	3	1	0	3	4	3	1	0	0	0	0	4	0	1	0	1	4	6	1	3	12	1	1	3	0	2	1	3	1	7	15	88	5	51	23	7	23	39	31	33	162	10	32	4	48
ASV_430	35	28	4	1	0	5	26	0	30	41	0	0	71	5	147	0	17	7	14	1	3	0	3	32	47	0	1	49	0	62	0	0	2	0	1	0	2	0	0	1	0	1	0	0	0
ASV_469	9	27	3	2	1	6	1	3	3	2	5	39	33	19	23	3	28	11	7	9	4	7	3	5	1	30	28	22	25	16	10	31	1	2	0	2	1	16	7	10	3	55	31	42	50
ASV_446	12	1	6	8	6	3	0	6	13	8	5	3	1	3	9	2	2	1	5	4	1	7	7	4	2	6	3	1	2	1	12	5	2	224	9	5	25	17	14	17	18	5	7	2	141
ASV_456	4	0	0	3	0	0	0	2	3	1	1	1	0	3	1	2	0	1	1	0	0	3	1	2	2	0	5	2	1	4	10	15	100	24	30	118	12	18	37	6	6	10	81	58	64
ASV_535	0	8	9	5	2	11	6	3	1	14	0	3	5	8	10	3	3	0	43	5	63	4	11	6	18	6	1	5	3	5	6	28	42	18	16	12	14	8	8	16	38	59	62	8	36
ASV_482	21	33	10	34	44	27	12	23	6	23	24	26	11	13	26	28	5	31	16	0	20	1	19	22	28	14	12	9	28	15	4	4	2	0	3	2	0	5	2	7	2	2	2	5	7
ASV_464	7	33	12	30	10	26	1	17	2	9	8	1	13	3	10	0	8	39	77	2	52	0	30	10	24	24	1	5	0	3	11	5	2	33	32	6	15	9	7	10	10	13	14	1	2
ASV_1071	10	2	0	0	0	1	0	18	14	8	23	2	6	1	1	3	32	2	1	2	0	2	20	8	4	48	6	14	8	4	87	4	7	9	3	14	11	75	103	17	25	3	17	5	6
ASV_542	10	4	3	6	6	17	10	19	15	11	35	6	4	4	9	2	2	4	57	0	62	2	65	33	38	37	56	16	3	7	3	6	10	10	3	11	4	0	8	9	9	3	4	1	2
ASV_781	3	0	1	1	0	0	0	7	1	1	4	2	0	0	0	4	3	1	2	1	1	3	1	3	3	0	2	0	0	0	6	1	151	13	29	48	7	1	5	3	6	28	31	167	85
ASV_412	37	4	0	33	45	61	5	19	1	49	18	0	4	20	48	0	10	0	2	0	2	0	40	16	27	132	0	30	0	4	1	1	1	1	0	2	2	1	2	2	1	2	0	0	1
ASV_1337	10	2	74	46	89	4	68	1	22	15	2	2	37	18	10	0	16	1	66	0	5	0	13	41	22	4	1	10	1	34	0	0	2	1	2	1	2	0	1	0	0	0	0	0	0
ASV_405	0	12	0	1	0	2	3	5	5	0	8	2	1	1	4	7	20	13	2	1	4	1	3	2	1	5	468	1	23	1	0	1	0	3	4	1	6	2	3	1	0	0	0	1	1
ASV_427	0	12	9	12	2	8	6	5	13	11	5	6	27	7	30	7	53	11	10	0	29	0	12	4	14	32	2	28	0	6	22	11	2	0	1	64	4	10	41	16	27	8	4	39	9
ASV_434	2	1	0	1	3	0	2	1	3	1	1	3	1	5	0	0	2	1	1	1	1	7	0	1	3	0	1	4	2	2	9	2	238	2	4	0	2	5	218	20	4	2	12	35	16
ASV_1228	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	279	1	334	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_394	9	3	0	5	1	1	2	9	7	19	10	7	1	0	2	2	3	4	70	188	10	172	3	0	4	6	4	5	0	0	3	3	2	1	1	2	1	8	0	2	4	16	14	6	8
ASV_1573	0	2	1	23	0	0	2	1	1	3	1	1	0	0	0	2	0	12	1	369	1	174	1	2	1	0	15	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1479	5	14	19	1	45	4	0	1	6	12	0	5	53	36	47	37	1	109	0	1	79	0	1	6	11	0	5	2	1	79	0	0	4	0	6	16	1	1	0	0	2	0	0	0	1
ASV_1637	15	1	28	22	10	7	5	0	23	26	2	20	0	6	4	120	2	30	0	1	4	0	6	5	25	0	12	12	202	8	1	1	3	0	2	1	0	0	1	4	0	1	0	0	0
ASV_453	0	0	0	1	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	21	34	93	51	70	13	29	23	25	1	76	70	53	43	0
ASV_462	3	9	26	18	21	20	18	6	12	5	16	11	14	27	51	21	0	13	12	1	5	0	89	19	9	16	1	13	0	2	7	4	37	22	10	8	16	2	9	6	16	2	7	2	3
ASV_493	36	12	32	4	22	12	33	20	1	55	28	13	19	29	53	9	6	6	2	0	4	0	52	14	42	12	6	3	13	20	5	1	1	4	3	9	5	1	3	7	1	4	1	0	4
ASV_895	2	14	9	16	30	18	19	7	8	4	8	9	22	38	43	30	1	15	7	0	10	0	69	27	12	24	2	18	1	0	10	5	31	24	5	2	24	0	4	7	11	1	8	1	1
ASV_652	19	6	10	26	15	0	0	17	23	12	21	28	16	7	3	24	12	1	4	0	3	4	16	17	19	27	2	7	2	7	9	16	20	22	18	11	24	11	13	16	12	13	20	15	27
ASV_684	0	0	2	4	3	2	0	2	0	0	1	2	0	2	1	1	0	0	0	1	1	0	0	0	2	2	0	0	0	0	3	78	2	115	52	1	0	24	15	60	29	75	48	23	43
ASV_526	22	8	12	18	8	6	5	16	21	11	8	18	7	8	5	20	9	5	5	17	11	17	11	10	11	4	12	16	15	11	24	19	23	17	15	13	14	17	21	31	19	12	5	8	8
ASV_524	20	38	29	24	11	19	11	25	8	34	36	9	4	11	10	9	12	15	9	3	30	2	34	33	27	39	3	9	4	8	2	3	5	12	2	14	9	4	4	4	2	2	2	1	0
ASV_452	11	21	13	14	15	18	22	16	13	13	6	12	9	12	10	17	21	9	9	0	10	1	30	20	18	19	4	21	11	17	30	3	9	12	9	12	11	10	22	18	14	10	7	2	7
ASV_476	1	0	2	1	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	36	62	37	3	0	28	25	64	33	19	34	29	42	92	73
ASV_458	4	24	4	3	4	32	33	8	8	3	9	12	9	20	14	5	18	27	15	48	26	28	7	5	3	12	26	26	16	23	8	8	6	6	5	2	5	6	8	3	6	15	10	13	8
ASV_466	1	0	125	0	148	1	0	2	60	2	0	20	0	214	4	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_449	1	0	1	2	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	10	36	223	5	58	47	2	70	80	0	0	0	10	28	0
ASV_455	1	1	1	94	1	414	3	0	0	1	0	0	0	0	1	0	0	3	11	7	13	0	0	2	0	13	0	0	0	1	0	1	1	3	1	0	0	0	0	0	0	0	1	1	1
ASV_471	1	36	16	26	3	10	17	17	1	30	20	1	13	0	9	1	5	7	10	0	6	0	1	4	1	11	0	0	11	2	62	7	13	12	13	28	11	7	19	88	4	17	7	18	8
ASV_504	1	2	3	1	0	1	2	3	2	3	0	2	1	1	0	0	0	0	0	1	1	2	0	2	2	4	0	0	2	0	11	43	48	25	45	28	31	3	1	12	6	52	111	49	71
ASV_555	7	6	1	3	1	0	2	6	7	3	3	10	7	3	8	5	39	4	1	1	0	2	18	6	18	5	0	29	6	9	11	23	20	32	28	3	32	35	3	28	45	28	24	21	28
ASV_473	0	0	0	1	0	2	1	0	0	0	0	1	0	0	0	1	0	316	104	3	137	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
ASV_479	3	74	17	2	0	2	10	1	9	2	5	12	24	2	4	22	97	1	0	1	0	2	1	2	2	0	13	34	9	63	10	10	10	4	9	1	3	19	4	4	5	4	13	51	7
ASV_495	4	20	25	15	14	21	17	14	1	7	15	7	17	4	19	5	13	10	7	3	19	0	2	7	14	20	3	13	17	14	29	11	6	6	12	26	27	13	11	29	15	6	9	6	14
ASV_539	21	5	26	13	7	5	11	21	7	12	22	3	0	2	6	2	14	6	15	3	17	6	6	30	6	42	1	32	0	16	10	13	34	17	59	2	17	4	8	17	10	3	6	4	4
ASV_564	8	21	14	45	12	45	22	15	2	13	14	7	20	16	19	3	28	7	16	0	10	0	22	12	7	18	4	7	8	16	2	39	27	3	8	0	25	8	2	4	4	4	6	1	1
ASV_1204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	288	1	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV_1205	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	288	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1554	4	1	10	16	48	35	10	0	4	0	0	0	52	51	1	0	4	0	0	0	0	1	4	3	0	1	0	0	0	1	37	5	0	8	18	13	2	85	30	28	82	1	0	6	0
ASV_508	3	1	1	2	2	0	0	2	5	4	5	5	3	1	1	6	1	1	0	1	2	6	5	1	5	0	0	0	1	4	33	21	34	14	40	20	8	115	41	11	39	8	28	34	43
ASV_1117	2	1	0	17	0	4	4	3	8	5	0	1	0	0	0	2	1	12	5	346	2	109	3	4	0	2	15	2	2	1	0	0	0	0	0	0	1	0	0	0	0	3	0	1	0
ASV_1386	3	0	3	6	0	2	1	16	7	9	10	1	3	0	3	3	15	2	2	1	2	2	3	6	1	36	6	8	4	4	41	7	31	58	14	36	67	23	51	14	26	7	3	15	4
ASV_441	10	13	13	9	5	3	12	18	9	34	5	25	24	9	16	28	10	14	5	0	12	0	24	20	39	10	7	13	1	4	8	12	8	7	13	6	13	8	15	13	15	13	5	18	10
ASV_461	10	38	15	32	9	26	8	13	15	14	9	11	6	20	28	9	17	20	11	0	40	0	35	18	18	28	3	17	12	37	1	2	2	2	1	1	4	1	5	3	3	4	3	2	2
ASV_470	8	14	16	25	9	7	18	7	3	2	12	5	12	14	19	2	7	11	10	0	9	2	15	4	5	7	2	4	14	12	1	4	100	36	38	3	78	3	1	3	2	4	3	1	0
ASV_565	23	13	9	13	3	13	7	6	10	4	5	9	3	18	16	7	22	7	7	16	13	7	3	8	4	4	15	17	16	22	26	5	16	14	6	13	17	27	29	22	25	8	8	6	10
ASV_543	1	9	13	7	2	6	6	2	0	0	1	0	9	18	11	1	7	6	7	1	15	1	13	15	10	2	1	14	14	10	14	34	1	0	4	7	2	21	16	107	45	24	42	11	16
ASV_425	4	32	21	19	9	21	17	2	14	18	2	16	11	16	29	33	22	40	8	2	18	0	13	12	21	6	50	59	1	9	0	5	0	0	0	0	0	0	0	0	0	2	4	5	2
ASV_439	3	2	2	1	1	2	1	2	0	1	3	1	3	0	0	3	42	2	10	2	14	14	2	15	4	7	0	6	0	11	25	7	7	8	7	16	3	33	69	68	64	16	18	6	41
ASV_485	22	7	6	15	0	10	0	13	4	14	9	10	6	1	6	2	14	103	41	0	11	0	2	3	2	22	70	109	10	12	3	4	0	0	0	1	1	0	0	1	2	1	2	2	0
ASV_557	8	8	4	21	6	3	6	7	6	19	14	21	17	7	1	27	8	10	8	7	13	15	3	12	10	9	22	17	2	11	21	2	7	12	16	13	28	17	25	6	18	7	13	14	18
ASV_531	1	9	3	1	1	0	0	5	6	19	2	6	31	14	45	1	25	8	2	2	21	1	37	40	22	58	1	54	4	28	1	18	2	3	2	3	5	4	3	11	5	10	12	2	10
ASV_509	2	3	2	4	0	0	0	2	2	2	1	4	4	6	1	3	3	2	52	5	21	1	3	9	8	4	0	2	7	1	1	29	94	28	8	1	106	10	3	5	8	27	32	2	27
