OTUID	HDA	HDB	HDC	MDA	MDB	MDC	NCA	NCB	NCC
ASV_175	0.175574762	0.185772713	0.161885495	0.073672363	0.199036838	0.036704282	0.007740887	0.008454221	0.010287284
ASV_255	0.03196660	0.07104348	0.07835446	0.05328711	0.04352499	0.03806100	0.10485451	0.14533837	0.27431255
ASV_200	0.02602596	0.07827151	0.08118220	0.13452542	0.20467872	0.05395489	0.07722034	0.08802324	0.09662303
ASV_195	0.002922262	0.005819384	0.007760505	0.003273753	0.002200077	0.001107248	0.194429011	0.318593267	0.278006253
ASV_188	0.07943550	0.07977537	0.04565850	0.08931683	0.07052800	0.05237391	0.14142783	0.11363543	0.15844490
ASV_213	0.01246177	0.01886917	0.01504469	0.01342258	0.03015770	0.13252335	0.02882486	0.11769742	0.45936378
ASV_227	0.040935930	0.098268658	0.202671828	0.067828885	0.100531993	0.292967643	0.013748760	0.007782194	0.016736166
ASV_199	0.09890352	0.05936823	0.02076968	0.09770008	0.12793586	0.03220490	0.24251817	0.08084262	0.04915056
ASV_185	0.02923597	0.07531019	0.07798957	0.01584848	0.07798310	0.33051698	0.06933981	0.04408013	0.10156468
ASV_536	0.171608472	0.089252364	0.009140935	0.128362281	0.110839854	0.011897507	0.196986060	0.079307387	0.004771678
ASV_230	0.008234619	0.010344824	0.011620181	0.014646075	0.027148465	0.012772415	0.226357940	0.346180227	0.109697964
ASV_190	0.07117608	0.01266667	0.01696480	0.04012850	0.03966741	0.47487437	0.04328983	0.02711525	0.06768352
ASV_192	0.06915408	0.11299764	0.12609109	0.13849576	0.08009745	0.07476753	0.04180318	0.08627436	0.06071552
ASV_250	0.041032032	0.406824328	0.172610012	0.032792680	0.029913034	0.037628336	0.007985215	0.044728239	0.006710951
ASV_244	0.01820867	0.10245365	0.22099786	0.04963504	0.20921638	0.09499234	0.01083556	0.05076880	0.02670116
ASV_186	0.005809486	0.006897216	0.007300520	0.011094338	0.002535956	0.003984434	0.564824192	0.084738340	0.064983078
ASV_211	0.10038581	0.13285634	0.08712400	0.08529202	0.14134575	0.06270229	0.03624205	0.03789154	0.09503727
ASV_1439	0.301881023	0.045883062	0.099325335	0.228914543	0.003298090	0.001455491	0.001052048	0.003746598	0.084078506
ASV_450	0.08425743	0.15510521	0.10839372	0.15628990	0.16843757	0.03689422	0.01818576	0.01048684	0.01193773
ASV_318	0.009499152	0.016921062	0.021963362	0.018770546	0.010371369	0.010860097	0.261692528	0.278205951	0.089532148
ASV_228	0.034841584	0.017721405	0.006261287	0.017214877	0.070940158	0.028268699	0.272290897	0.181459814	0.100761242
ASV_254	0.12597766	0.08109250	0.05373262	0.18994384	0.09612918	0.03409854	0.01247381	0.05224627	0.09010219
ASV_260	0.05085316	0.14547064	0.14476098	0.07841001	0.05172284	0.03241842	0.07118373	0.11724650	0.03799810
ASV_290	0.101571809	0.361145266	0.040252251	0.058042053	0.018180887	0.112977393	0.011203422	0.006766974	0.031672381
ASV_423	0.116822546	0.259854656	0.324342128	0.001780601	0.018294208	0.007712572	0.001388311	0.001690962	0.004396026
ASV_249	0.019356402	0.097311782	0.440509271	0.027287310	0.095029044	0.049451551	0.006306843	0.004996982	0.004388589
ASV_209	0.04099792	0.05608927	0.03442581	0.17838134	0.10227549	0.16382069	0.07631522	0.05150122	0.02608128
ASV_229	0.14822196	0.09278032	0.03718667	0.14227379	0.07406669	0.05597806	0.06032542	0.03683099	0.07764360
ASV_264	0.0018196755	0.0007207754	0.0018794153	0.0014448339	0.0000000000	0.0010681811	0.6152549992	0.0451587913	0.0353998950
ASV_218	0.19842147	0.04829321	0.03422258	0.10184621	0.03683271	0.06398633	0.10249247	0.04873684	0.07275391
ASV_214	0.05802795	0.08030305	0.14820060	0.07369688	0.09886957	0.05725204	0.11939773	0.05354770	0.01782822
ASV_253	0.037517105	0.291439919	0.151432440	0.101867287	0.044277113	0.072483442	0.001740523	0.004023621	0.001489853
ASV_202	0.060137783	0.071545646	0.158080226	0.259096757	0.113303790	0.003596923	0.008710158	0.008516350	0.013603615
ASV_252	0.08170100	0.19650479	0.04974550	0.11448136	0.09665893	0.05544980	0.06083912	0.01877569	0.02667482
ASV_266	0.01871773	0.02429187	0.02587480	0.08051997	0.03666310	0.02040389	0.11755460	0.31251866	0.02754406
ASV_236	0.09223123	0.16193807	0.09428029	0.10640883	0.13590874	0.04806409	0.01326384	0.01303221	0.02790967
ASV_235	0.038089144	0.017726957	0.003281419	0.012183815	0.066121622	0.033785981	0.228330806	0.165121378	0.113370096
ASV_204	0.05546793	0.06684416	0.06671128	0.05830726	0.07863705	0.06550113	0.07823228	0.05769749	0.15956192
ASV_269	0.08418179	0.05374466	0.05731733	0.07592990	0.06441481	0.05727296	0.12582799	0.07203776	0.08355193
ASV_233	0.126815342	0.171288510	0.143177540	0.067334118	0.139908357	0.030020766	0.001381582	0.004431021	0.002908670
ASV_234	0.099875571	0.128426290	0.153948897	0.098785604	0.090877935	0.059141377	0.011653987	0.005374941	0.025984333
ASV_225	0.02332392	0.12981537	0.01883758	0.11052952	0.05094281	0.15618373	0.07506706	0.05462420	0.05000895
ASV_293	0.091076776	0.091292061	0.193957460	0.078487431	0.004689237	0.002573282	0.046653077	0.069784871	0.073433613
ASV_207	0.076810513	0.043811854	0.152134364	0.052886326	0.055343305	0.079539691	0.009040022	0.035293146	0.172410716
ASV_248	0.008242210	0.008949956	0.014602879	0.026593136	0.006940469	0.457135346	0.066994787	0.002731433	0.059452609
ASV_281	0.0018848822	0.0007207754	0.0017864453	0.0010845941	0.0000000000	0.0003988195	0.1568154339	0.1821206223	0.2922170902
ASV_1553	0.046679608	0.200329129	0.211576973	0.075793756	0.046988136	0.027197944	0.007360759	0.007430608	0.006571991
ASV_309	0.043393152	0.318568542	0.110756927	0.026599275	0.030079937	0.078137956	0.003834645	0.002393606	0.014494309
ASV_263	0.06839048	0.18463124	0.05226682	0.09590504	0.08534903	0.03562390	0.06025244	0.01599291	0.02317860
ASV_277	0.05736027	0.13350318	0.09698004	0.10532881	0.08509983	0.04510967	0.03862923	0.01856738	0.04087485
ASV_243	0.07999208	0.03372221	0.02794572	0.05273262	0.08894797	0.02250658	0.05268216	0.03805328	0.21645118
ASV_288	0.010732618	0.006825744	0.003309116	0.072719711	0.001422897	0.009005620	0.092146157	0.226011098	0.172079392
ASV_411	0.03179569	0.03254834	0.04919748	0.02954401	0.03141702	0.02635026	0.03453289	0.02883331	0.34313959
ASV_276	0.022367634	0.126134062	0.132144951	0.056012716	0.167734849	0.092635366	0.006083910	0.003380361	0.001895661
ASV_1605	0.058803172	0.058643304	0.154551031	0.046790895	0.209933323	0.023212887	0.005533921	0.028602063	0.012918917
ASV_1652	0.018724110	0.005108293	0.052033944	0.018343048	0.055904867	0.432125417	0.002469050	0.005762245	0.002574294
ASV_257	0.135794291	0.091389012	0.107627123	0.138295601	0.026626866	0.020713794	0.039112536	0.009783326	0.020791831
ASV_490	0.121849410	0.126189180	0.024378407	0.148500902	0.097706987	0.016117040	0.036495475	0.014812768	0.003695727
ASV_237	0.083743872	0.171534426	0.030152562	0.045816096	0.211183274	0.033288639	0.002452200	0.002055971	0.008389955
ASV_258	0.06994558	0.06360955	0.14862226	0.13379526	0.03533872	0.02173837	0.05715951	0.03492897	0.01865440
ASV_306	0.07379783	0.09330608	0.04855766	0.05563792	0.09393748	0.03139634	0.06267147	0.05282743	0.06637017
ASV_247	0.0482370555	0.0397611012	0.1297850950	0.0997245905	0.1711513518	0.0803430833	0.0007004592	0.0003322204	0.0021930461
ASV_296	0.110482882	0.068068798	0.043073344	0.130079321	0.008890036	0.003642163	0.056987972	0.075680522	0.053968523
ASV_262	0.18317556	0.06522548	0.05877308	0.09533087	0.05595036	0.01613671	0.04547713	0.02424862	0.01288080
ASV_251	0.09566186	0.05085174	0.01437928	0.06827551	0.04249771	0.01628637	0.09921321	0.13632345	0.02117047
ASV_1448	0.045693343	0.055977787	0.195446218	0.033544484	0.163024181	0.022557810	0.004532623	0.006073116	0.031569353
ASV_673	0.06672967	0.08908403	0.08485622	0.04654376	0.08215408	0.02278046	0.02662694	0.05571454	0.08133246
ASV_273	0.05910449	0.05025567	0.03620379	0.05795328	0.04423269	0.02211567	0.12666784	0.09631920	0.05215963
ASV_245	0.166627772	0.117151617	0.042064373	0.048850063	0.055122145	0.037040589	0.029640256	0.008730605	0.050867608
ASV_261	0.03012788	0.05029047	0.11183389	0.03571147	0.07515899	0.09422736	0.07213314	0.03644284	0.04847102
ASV_347	0.002184348	0.002161940	0.012984639	0.001440112	0.005867395	0.540285269	0.001387552	0.000000000	0.009647281
ASV_265	0.21507789	0.07722243	0.06461034	0.07016109	0.02139979	0.01117527	0.02027731	0.01012861	0.05892191
ASV_283	0.018778951	0.150349250	0.184617352	0.154461319	0.004355325	0.004375047	0.013968825	0.007070174	0.001489853
ASV_242	0.04103196	0.03989361	0.05610281	0.05304180	0.05315569	0.04976190	0.06208146	0.04284802	0.14233364
ASV_241	0.065136917	0.081380785	0.184761964	0.099505950	0.068889194	0.015130291	0.008733988	0.004711142	0.015426792
ASV_343	0.011040988	0.014524622	0.004384143	0.087267417	0.014568618	0.006076891	0.142862441	0.132759365	0.107890647
ASV_356	0.009147695	0.005021963	0.006373166	0.012314299	0.007185281	0.434498344	0.008712637	0.012752158	0.024644384
ASV_938	0.104578475	0.103145327	0.014229980	0.095853851	0.103307964	0.013878126	0.069888528	0.023921729	0.001469618
ASV_271	0.081068190	0.056763741	0.142317458	0.090524857	0.082318775	0.020727136	0.005968008	0.004434926	0.049874548
ASV_554	0.06103755	0.09806046	0.02403924	0.06862268	0.14363848	0.03051553	0.07174692	0.01526089	0.01922473
ASV_275	0.099082491	0.099357704	0.048274984	0.071864398	0.081866778	0.110345467	0.006329906	0.005427011	0.008889779
ASV_286	0.140009143	0.071359294	0.022601581	0.187287676	0.056864626	0.012592457	0.017625372	0.012710859	0.001858682
ASV_324	0.053839910	0.160617459	0.109147723	0.016637791	0.172034122	0.003603096	0.003138339	0.001696934	0.007986045
ASV_594	0.072522155	0.093189829	0.145059822	0.072534749	0.039824864	0.086710835	0.005601849	0.003747658	0.007364000
ASV_572	0.095634662	0.048263580	0.006037204	0.092327110	0.030038275	0.006379284	0.077357557	0.098708060	0.052585329
ASV_232	0.0014432531	0.0040797479	0.0152674721	0.0032505067	0.0003533881	0.0000000000	0.3129374636	0.0720730255	0.0884998445
ASV_1501	0.2510110831	0.0270977297	0.0667644133	0.1530469344	0.0011094224	0.0039848673	0.0006929647	0.0016916870	0.0104400539
ASV_299	0.0991361684	0.0178138731	0.1772371926	0.1512418398	0.0492083764	0.0143568233	0.0006937273	0.0006714731	0.0021841770
ASV_305	0.116067560	0.102089418	0.095648510	0.106591161	0.057055331	0.011013961	0.005925034	0.005045650	0.003731695
ASV_480	0.154392356	0.080584322	0.007352660	0.121514905	0.058968802	0.004540587	0.025607685	0.042585226	0.006621768
ASV_766	0.079082929	0.057319568	0.059096183	0.105554131	0.040550607	0.032725306	0.064047795	0.049362180	0.008869077
ASV_279	0.01971455	0.07938385	0.03803197	0.07467697	0.06754245	0.04844752	0.06684142	0.05416108	0.05335295
ASV_407	0.02261680	0.02315782	0.03819744	0.02470975	0.04858083	0.02912240	0.06597407	0.10608372	0.13353614
ASV_325	0.001094221	0.003929503	0.000000000	0.004016506	0.003887269	0.002057825	0.065763950	0.363782813	0.021485166
ASV_274	0.011614210	0.003992246	0.012181600	0.069142002	0.077961827	0.043733733	0.138923347	0.098552632	0.024032344
ASV_311	0.2479460221	0.1384859439	0.0584210083	0.0070543848	0.0003627328	0.0014286337	0.0076538608	0.0084082917	0.0054916857
ASV_259	0.041643863	0.038295808	0.122545453	0.022060408	0.056454389	0.184229714	0.008747448	0.009955284	0.005213619
ASV_1569	0.0224239027	0.0051304468	0.0589162665	0.0286584182	0.1148261897	0.2516215860	0.0003464823	0.0016846848	0.0011135869
ASV_278	0.004690114	0.005158213	0.007016547	0.007579973	0.004383041	0.043150465	0.024040912	0.276970330	0.076997980
ASV_319	0.0010890075	0.0007242913	0.0018340909	0.0000000000	0.0003594859	0.0000000000	0.2752697895	0.0735971951	0.1055323115
ASV_297	0.01392711	0.04257771	0.01148917	0.03861501	0.00526738	0.01154020	0.09209955	0.12400130	0.11923569
ASV_280	0.007542123	0.007594496	0.002955134	0.003557348	0.010190652	0.005003605	0.204268009	0.193190934	0.014413616
ASV_301	0.002592842	0.002908755	0.005816067	0.003970941	0.001069507	0.007353588	0.145105868	0.131577101	0.154180144
ASV_336	0.03302771	0.03229433	0.02158695	0.03962996	0.11257771	0.14008842	0.02595637	0.03300454	0.02606147
ASV_342	0.001473432	0.003655191	0.006922461	0.005518152	0.002874218	0.003942930	0.010075656	0.018136786	0.420066317
ASV_320	0.045067502	0.139987810	0.098114123	0.011346742	0.157639045	0.001522849	0.004192771	0.004083005	0.008092203
ASV_1614	0.029226318	0.119265873	0.102570544	0.039951686	0.093493049	0.049387797	0.008375365	0.004731567	0.007779127
ASV_284	0.01984007	0.03695744	0.09246392	0.02228355	0.07651673	0.08829747	0.05772216	0.02592679	0.03990977
ASV_270	0.035344967	0.051138502	0.041448799	0.086514458	0.062375694	0.073479557	0.085172897	0.007803654	0.009839498
ASV_959	0.020520811	0.215646345	0.073884455	0.057624081	0.047552229	0.033953131	0.001377332	0.003049284	0.002199460
ASV_410	0.024562670	0.049241603	0.058125223	0.080984590	0.152446570	0.071071334	0.009753100	0.009835409	0.010284585
ASV_295	0.0186510509	0.0082837413	0.0003597575	0.0476740859	0.0168111565	0.0090161530	0.0696724532	0.1953473434	0.0723954272
ASV_350	0.012370318	0.007899066	0.004475632	0.064073940	0.003614419	0.012706372	0.060948650	0.158042120	0.116277042
ASV_354	0.045568892	0.052920555	0.021578360	0.059758339	0.054026741	0.003576304	0.053674950	0.061638977	0.091467903
ASV_388	0.145472801	0.026527952	0.081786638	0.031877234	0.019366209	0.003987536	0.030570331	0.092463622	0.014929202
ASV_378	0.04441142	0.07415768	0.06126778	0.03655375	0.06774531	0.03863147	0.03840888	0.06087959	0.01777299
ASV_304	0.04660709	0.03524061	0.01001459	0.04736649	0.07685023	0.01769141	0.13657241	0.04629166	0.02352853
ASV_315	0.05516581	0.03571498	0.01004431	0.04713307	0.08256819	0.01572950	0.12639258	0.03969874	0.02713636
ASV_298	0.03403139	0.09559552	0.01379895	0.03621502	0.11186847	0.02342968	0.02492226	0.07630738	0.01906202
ASV_303	0.104106123	0.078806171	0.017182247	0.150220675	0.034626395	0.017187455	0.002792570	0.007888285	0.026491406
ASV_529	0.102265562	0.077413134	0.008497795	0.065693767	0.112420050	0.019012203	0.043146755	0.007507295	0.005864183
ASV_1141	0.066483107	0.087416561	0.054983910	0.084152284	0.101606781	0.024326558	0.005560748	0.004017260	0.005881336
ASV_1364	0.075835542	0.088640242	0.086801718	0.047533085	0.031114708	0.063912604	0.001736419	0.002718208	0.039349748
ASV_329	0.143595296	0.024209836	0.009721138	0.055044156	0.004702614	0.005082242	0.055498216	0.079534036	0.049220655
ASV_867	0.0216084376	0.2235032113	0.0821428039	0.0252242640	0.0487324621	0.0252918659	0.0003481046	0.0027047005	0.0055761467
ASV_629	0.043234202	0.057976920	0.084087210	0.037934362	0.152251013	0.011207260	0.002094739	0.011599524	0.031137635
ASV_267	0.03311595	0.09072411	0.04917521	0.12558665	0.01354231	0.01995939	0.02769890	0.01114335	0.05248201
ASV_669	0.12930320	0.09360576	0.05904994	0.04027959	0.02250959	0.02441265	0.01927744	0.02214821	0.01391544
ASV_307	0.036743174	0.004685563	0.003263841	0.027812645	0.010648736	0.006734909	0.039702244	0.219752313	0.058807155
ASV_308	0.027511772	0.209764389	0.073480598	0.066412821	0.018859492	0.003965950	0.011461481	0.002680004	0.003654860
ASV_312	0.050185893	0.053674245	0.015876871	0.048542107	0.074826804	0.004601708	0.053826571	0.041927188	0.073184532
ASV_287	0.01350348	0.04797198	0.01385879	0.11196645	0.09021698	0.03388445	0.03846392	0.02687973	0.03635010
ASV_1542	0.01001280	0.07722435	0.10158069	0.03587425	0.02206331	0.05629646	0.02436995	0.05406676	0.02799799
ASV_1550	0.01310585	0.04952694	0.05483959	0.04494870	0.04668339	0.03655175	0.11054861	0.03373465	0.01585922
ASV_345	0.001830102	0.002164562	0.001431972	0.016944986	0.003109279	0.001511339	0.192762260	0.158443301	0.013362984
ASV_359	0.05444228	0.03785384	0.02380344	0.05714659	0.02149863	0.01593110	0.06344625	0.08164157	0.04919586
ASV_460	0.0653136873	0.1444079396	0.0541794850	0.0390609413	0.0844637664	0.0192972545	0.0017626291	0.0006861242	0.0043950029
ASV_334	0.039851434	0.051982391	0.187810261	0.030578530	0.008610719	0.005223099	0.027684414	0.044330178	0.009498779
ASV_313	0.017201055	0.005460461	0.001885191	0.024849037	0.010802215	0.005857790	0.066670713	0.199166758	0.057043280
ASV_352	0.037398694	0.034264060	0.016288354	0.029554220	0.035921774	0.005056376	0.120412236	0.090263384	0.022495559
ASV_770	0.08218622	0.07067371	0.02751975	0.03117943	0.02300050	0.01826940	0.06184121	0.05920345	0.02054188
ASV_397	0.03435037	0.05665946	0.08417844	0.03168050	0.03916876	0.02645271	0.01320068	0.00743133	0.10846148
ASV_328	0.03879615	0.06806006	0.03271174	0.03161090	0.03972561	0.02946189	0.05910075	0.04299018	0.04732658
ASV_349	0.059213736	0.061849267	0.072798604	0.070903194	0.044073542	0.058950218	0.008134684	0.008431090	0.013199854
ASV_340	0.2758398396	0.0003692012	0.0007071728	0.0049868367	0.0000000000	0.0006971851	0.0007283852	0.0010401121	0.1148581563
ASV_327	0.0051377299	0.0040287723	0.0036323380	0.0042974854	0.0032520768	0.0007199386	0.1465692837	0.0364200996	0.1876933663
ASV_332	0.052997922	0.060853096	0.049247226	0.077962598	0.094694810	0.020118932	0.015134346	0.006745543	0.016561436
ASV_289	0.021564445	0.011986293	0.006761312	0.013079542	0.021679234	0.009657335	0.084799854	0.077348618	0.141560377
ASV_323	0.03588786	0.05805115	0.04686125	0.02967682	0.07729153	0.03518655	0.02125708	0.02232846	0.06600168
ASV_1246	0.042734192	0.059328725	0.066009441	0.024779127	0.082750277	0.014721081	0.009505198	0.026129743	0.062000431
ASV_322	0.009517823	0.003292345	0.002885916	0.005729809	0.003688071	0.003907232	0.199761676	0.083651813	0.065041895
ASV_1629	0.118497066	0.067784386	0.001846384	0.098403101	0.040083677	0.005051104	0.022472602	0.030058942	0.002952034
ASV_398	0.032630186	0.083300919	0.106825891	0.044544846	0.026988188	0.045446769	0.004591626	0.001361586	0.042800044
ASV_285	0.02123219	0.04071710	0.04621057	0.04235525	0.06640567	0.01345655	0.05835369	0.04317157	0.05101919
ASV_1147	0.02927638	0.04441808	0.03753264	0.06875427	0.05316466	0.10095929	0.01714439	0.01620114	0.01035226
ASV_317	0.058159589	0.020772043	0.005451323	0.021836419	0.051873006	0.012534394	0.090291780	0.099154475	0.010093939
ASV_385	0.0018615860	0.0014367545	0.0039973802	0.0003527648	0.0003594859	0.0029234578	0.0469029440	0.0389496837	0.2741824956
ASV_372	0.04003174	0.04087223	0.04783735	0.04825136	0.03110617	0.05370631	0.03859398	0.03591365	0.03435589
ASV_282	0.012371669	0.000737122	0.000737142	0.048835859	0.005431648	0.002114042	0.114412822	0.079712145	0.092775013
ASV_451	0.02275041	0.01763401	0.01750638	0.01781047	0.01543110	0.02481238	0.18073697	0.01888807	0.04462650
ASV_346	0.0191754225	0.0073191507	0.0007794536	0.0189481630	0.0114996464	0.0036927401	0.1152087782	0.1173995365	0.0606946898
ASV_1567	0.002592842	0.002535352	0.005152586	0.003920042	0.033888732	0.192436615	0.101396217	0.003999008	0.009926544
ASV_387	0.04164318	0.04053521	0.03745029	0.03058739	0.02983587	0.03935928	0.05860107	0.03819143	0.04250217
ASV_537	0.057481203	0.019783898	0.075705399	0.007531135	0.033822317	0.007235314	0.008051190	0.095001153	0.049660471
ASV_1034	0.0000000000	0.0003541265	0.0000000000	0.0003728630	0.0000000000	0.3517208912	0.0000000000	0.0000000000	0.0000000000
ASV_1572	0.0000000000	0.0000000000	0.0011518526	0.0003527648	0.0003533881	0.3494769435	0.0000000000	0.0003322204	0.0003826799
ASV_316	0.0118462001	0.0176755108	0.1071393555	0.0010613951	0.0114957034	0.2090891775	0.0003464823	0.0006861242	0.0014884212
ASV_376	0.0003583395	0.0025046160	0.0034055902	0.0007256278	0.0010817047	0.0010744194	0.0793951473	0.1321488274	0.1247866792
ASV_435	0.030870018	0.045468958	0.156588698	0.026564433	0.017350539	0.015545254	0.019687461	0.031991536	0.009443026
ASV_291	0.0003816357	0.0021905009	0.1348438224	0.0000000000	0.0003566334	0.0003657243	0.0032658953	0.1261487932	0.0808326072
ASV_321	0.012368610	0.005364608	0.010288752	0.015851142	0.017420118	0.250164308	0.007746153	0.006118383	0.022355683
ASV_355	0.0014210764	0.0095607669	0.3307937357	0.0017748264	0.0007621337	0.0055374433	0.0028679044	0.0020695621	0.0021674624
ASV_487	0.009358824	0.020588807	0.022637832	0.011109056	0.051856649	0.026021285	0.040185729	0.070934398	0.094233382
ASV_396	0.0003583395	0.0010803840	0.0000000000	0.0046465365	0.0064220278	0.0014504205	0.0843882801	0.2238679865	0.0003826799
