OTUID	H60	H61	H62	H63	H64	H66	H67	H68	H79	H94	H95	H96	L36	L37	L38	L39	L70	L73	L76	L77	L91	L92	L93	M30	M31	M32	M33	M34	M35	M54	M55	M56	M57	M58	M59	N12	N13	N15	N16	N17	N51	N52	N53	N86	N87	N88	N90
ASV_780	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	7	5	11	7	6	4	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	3	0	0	0
ASV_1076	0	4	0	2	0	2	0	0	1	7	0	1	1	2	0	0	0	3	0	1	0	2	0	0	0	4	0	1	1	3	0	0	0	2	0	0	0	0	0	0	1	7	0	3	0	1	12
ASV_632	4	0	0	0	0	0	0	0	5	10	0	0	0	0	1	3	0	0	0	2	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
ASV_635	0	0	0	0	0	1	0	6	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0
ASV_811	0	0	0	1	0	0	0	1	0	1	1	2	1	1	0	1	0	1	0	2	4	0	1	0	3	0	1	2	2	0	1	0	1	1	0	1	0	1	3	4	5	6	1	2	2	1	2
ASV_663	1	3	2	0	0	0	2	3	1	1	1	0	3	4	1	0	1	0	0	1	6	0	0	1	4	2	3	0	2	0	1	2	3	2	3	0	0	0	0	0	1	0	0	0	0	0	0
ASV_733	0	0	0	0	2	2	0	0	4	4	0	0	1	0	0	0	1	1	0	4	0	4	6	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2
ASV_816	0	1	0	2	1	0	0	1	3	1	1	4	0	0	0	1	0	2	1	2	0	1	0	0	0	2	2	5	0	2	0	1	2	2	1	2	2	0	0	0	0	2	1	3	0	0	0
ASV_595	0	0	0	9	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	7	0	0	0
ASV_607	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	20	0	0	1	1	1	1	0	0	1	4	1	3	0	1	2	0	0	0	1	0	1
ASV_647	0	0	1	1	0	0	2	2	0	0	0	0	0	0	1	0	0	1	0	9	0	3	6	2	0	0	0	2	0	0	1	3	4	3	0	1	0	1	0	3	1	0	0	0	2	1	0
ASV_650	2	1	2	1	6	8	0	1	0	0	3	0	0	3	0	4	0	0	1	0	1	1	2	1	0	0	0	1	1	1	2	2	0	0	2	0	0	1	1	1	0	0	2	0	2	0	0
ASV_598	0	0	0	0	0	0	0	0	0	1	0	0	17	10	0	0	0	1	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_640	0	1	1	0	0	3	0	1	1	1	0	1	2	0	0	0	1	0	4	2	3	1	0	1	3	2	0	0	0	1	0	0	0	1	2	4	1	0	0	3	1	0	0	2	0	2	5
ASV_614	1	2	1	1	1	2	0	0	0	2	5	1	2	0	0	1	1	2	0	0	0	0	0	0	4	3	2	2	1	0	0	0	1	0	1	2	0	0	1	1	0	0	0	0	0	0	1
ASV_726	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	5	7	3	9	6	6	6	3	0
ASV_656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3	3	0	0	9	0	0	2	0	0	0	6	2	5	2	5	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_869	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	11	16	3	0	1	10	1	1	1	0
ASV_720	0	1	0	0	1	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	2	8	12	1	0	3	0	3
ASV_776	0	0	2	0	0	2	1	1	0	0	1	0	0	0	4	2	0	0	1	0	0	0	4	3	0	1	1	0	0	1	2	1	0	3	2	0	0	1	7	0	0	1	1	0	0	1	4
ASV_806	2	1	1	0	1	0	5	0	1	1	0	1	1	0	1	0	1	2	0	3	1	0	3	0	0	4	0	0	0	0	4	0	0	2	0	0	0	0	3	0	0	1	0	0	1	0	4
ASV_824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	18	1	0	1	0	0	1	5	0	0	25
ASV_770	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	1	1	2	2	0	1	20	0	2
ASV_1001	1	0	0	0	2	7	2	1	3	1	1	1	1	0	0	0	1	0	1	17	0	2	0	0	1	0	0	0	0	1	0	2	0	1	1	0	1	0	0	0	0	0	0	0	0	4	0
ASV_779	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0	0	0	1	0	1	2	9	7	17	0	2	1	3
ASV_697	4	1	0	1	1	2	0	0	3	3	1	0	0	0	1	0	1	1	0	1	0	1	0	0	3	6	0	0	0	0	0	0	2	1	1	1	0	0	0	0	4	4	0	0	0	0	0
ASV_622	2	1	0	1	2	0	1	4	1	2	1	0	4	0	1	1	3	1	0	1	2	0	0	4	1	4	2	0	1	4	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	1
ASV_670	2	3	6	0	0	0	0	0	0	0	0	2	4	1	2	0	1	2	1	0	0	1	2	1	3	1	2	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	2	0	0	1
ASV_624	0	0	0	0	1	0	2	0	0	0	2	0	0	2	1	11	0	1	0	0	1	1	1	2	1	0	1	3	1	0	0	1	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0
ASV_723	3	0	0	2	0	0	2	0	0	0	1	1	0	0	0	1	0	0	1	2	0	0	0	3	0	0	0	1	5	2	3	1	0	2	0	0	0	1	0	0	1	2	1	0	4	1	0
ASV_895	7	0	1	1	0	0	0	0	7	0	3	0	0	0	2	0	5	0	0	1	0	0	0	1	6	0	3	2	0	0	0	0	9	0	1	0	1	0	0	0	6	0	1	0	0	0	0
ASV_705	0	0	0	1	0	2	0	0	0	1	1	0	1	0	4	5	3	3	3	3	0	3	0	0	0	1	0	0	0	2	1	1	3	0	0	1	0	3	0	0	2	0	0	0	0	2	1
ASV_616	1	2	1	3	0	4	0	1	3	2	2	0	2	0	2	1	1	4	0	0	2	2	1	1	1	0	2	0	4	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_619	0	0	0	0	1	0	1	0	1	0	0	1	0	1	2	4	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	5	5	7	1	1	2	6	2	0	3	3
ASV_736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	32	2	4	0	0	0	1	3	1	1	3
ASV_833	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	2	0	0	1	24	3	0
ASV_664	1	0	0	0	10	3	7	1	0	0	2	0	3	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0	0	0	2
ASV_655	0	0	0	0	3	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	12	3	3	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0
ASV_761	0	0	0	0	0	1	5	2	3	0	3	3	5	4	0	0	0	0	1	0	0	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	5	0	3	0	1	2	4
ASV_834	1	0	0	0	0	1	1	0	2	1	1	1	0	1	1	0	0	2	0	1	0	2	1	2	0	3	0	1	0	0	1	0	0	3	0	0	0	0	4	2	1	2	0	1	0	0	5
ASV_956	0	0	0	1	1	0	1	0	0	0	1	2	2	0	2	0	0	0	1	2	0	0	3	0	0	0	0	2	1	0	1	0	0	0	0	3	0	1	1	0	0	2	1	1	0	0	0
ASV_671	0	1	0	0	16	15	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_791	0	1	2	2	0	4	2	1	0	1	3	1	0	1	0	0	0	0	4	1	1	0	1	2	0	1	2	2	0	1	2	0	0	1	1	2	0	0	1	2	0	1	2	0	0	1	1
ASV_1180	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	7	0	4	3	1	4	0	1	0	0	2	0	0	10	3	9	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
ASV_1424	0	0	1	1	0	0	2	4	0	0	0	0	0	0	2	2	0	2	0	0	0	0	3	3	0	0	1	2	0	0	0	2	0	0	0	0	0	0	3	6	0	0	0	0	0	0	4
ASV_675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	8	12	1	1	0	10	0	0	1	0
ASV_731	0	0	5	0	0	2	0	0	1	0	4	0	0	0	0	0	1	0	2	1	0	0	2	0	1	0	3	0	0	0	1	0	0	0	5	0	0	1	1	0	0	2	3	0	0	1	0
ASV_645	2	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	3	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	2	0	6	0	1	4	1	2	5
ASV_690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	9	6	3	0	3	4	2	2	0	2
ASV_715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	9	4	5	3	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	3	1	3	3	0	2	15	7	1
ASV_751	4	11	4	6	9	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_1034	1	2	0	1	0	0	1	0	0	2	2	0	0	6	0	0	0	2	0	1	0	1	0	0	1	1	0	0	0	3	0	0	0	3	0	1	0	6	2	0	0	4	1	1	0	3	1
ASV_601	0	0	2	3	0	0	1	0	2	1	1	1	3	0	0	0	2	1	3	6	1	1	0	0	0	2	2	1	2	2	2	0	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_739	0	1	1	0	0	2	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	1	3	4	1	0	1	0	0	0	0	1	0	2	1	4	4	2	3	0	1
ASV_631	1	3	0	0	1	5	1	0	0	1	1	2	1	0	0	0	0	1	0	3	2	0	0	0	2	0	1	0	3	2	0	0	0	0	4	1	0	0	0	3	0	1	0	0	0	0	1
ASV_852	0	1	0	0	2	1	1	0	0	1	2	0	2	0	1	0	0	5	0	2	0	2	2	0	0	0	1	0	4	0	0	0	1	1	1	0	1	1	2	0	2	1	0	0	0	0	0
ASV_1101	0	1	0	0	1	0	0	2	0	1	1	0	0	1	2	0	0	2	0	1	1	0	2	0	2	2	0	0	2	0	4	2	0	2	1	2	0	1	1	1	2	1	1	0	5	0	1
ASV_1091	3	2	1	1	2	0	1	0	2	2	0	0	3	0	2	1	0	5	0	0	3	0	2	0	1	1	0	1	4	0	1	0	1	2	1	0	3	0	1	0	0	1	1	1	0	0	2
ASV_676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0	7	3	12	9
ASV_707	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	5	0	12	2	0	0	0	0
ASV_714	0	0	0	0	0	4	1	0	5	15	1	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
ASV_1144	1	1	0	0	1	2	1	1	2	2	0	0	0	1	0	0	1	0	0	1	0	2	0	0	2	0	0	1	0	0	1	2	1	0	0	0	1	3	1	1	2	0	1	0	0	0	3
ASV_685	0	5	0	0	0	0	2	0	0	3	0	2	0	1	0	1	0	1	1	5	0	1	0	0	0	1	0	0	0	0	0	0	1	0	5	1	0	0	0	1	0	0	0	1	0	0	0
ASV_686	0	0	0	0	2	1	0	8	0	0	2	0	1	0	0	0	3	0	1	2	4	0	0	0	0	0	0	0	0	2	2	1	2	2	0	3	0	0	1	1	2	1	1	0	2	0	1
ASV_785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	2	4	6	6	4	4	0	1	2	0	1	1	0	0	0
ASV_857	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	4	0	1	0	0	1	0	9	5	0	0	0	0	0	0	4	3	0	0	0	0	7	0	7	2	0	0	0	2	1
ASV_623	0	0	5	5	1	2	2	0	3	0	0	1	2	0	0	0	2	1	2	8	0	0	0	0	2	2	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	19	0	0	0	12	0	0	9
ASV_871	4	1	1	0	0	0	3	1	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	1	2	0	0	2	0	0	1	2	2	0	2	0	1	0	3	1	2	0	2	0	0	0	2
ASV_1024	0	0	4	0	0	3	0	1	0	0	1	0	1	2	1	2	0	0	0	0	0	5	3	2	1	0	0	0	0	2	0	1	1	0	2	0	0	0	0	2	2	0	1	0	0	1	1
ASV_652	0	0	5	1	0	0	0	0	0	1	1	0	2	2	2	8	1	0	1	0	0	0	0	4	1	0	2	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	1
ASV_677	1	0	0	2	1	1	3	2	0	1	1	0	1	0	0	0	0	1	0	1	0	3	0	0	2	0	2	0	4	1	5	2	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0
ASV_708	0	1	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	6	1	1	3	0	0	0	0	0	0	0	0	4	3	1	2	8	0	1	0	0	0	0	4	1	0	1	0	0	1
ASV_682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	5	0	11	20	0	0	8	0
ASV_711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	12	11	0	3	8	2	0	0	4
ASV_976	1	3	0	0	0	1	0	1	1	1	0	1	0	1	1	0	0	3	0	1	0	2	1	0	1	3	0	1	0	0	1	1	0	2	0	0	0	3	1	0	0	5	0	1	0	1	1
ASV_654	0	1	1	0	0	6	4	2	12	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_691	1	0	0	3	0	0	1	3	0	1	3	1	0	1	1	1	0	1	0	0	0	3	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_651	1	0	0	1	2	0	1	3	0	1	0	0	0	1	0	0	2	1	0	1	0	1	1	1	2	7	1	2	0	2	0	1	2	3	1	1	0	0	0	1	0	0	0	1	1	0	0
ASV_745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	7	1	3	20	7	0	0	0	1
ASV_782	2	0	0	2	0	2	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	6	6	0	0	0	0	0	0	2	5	2	2	1	0	0	0	0	1	0	1	0	0	0	0	1	0
ASV_820	0	0	0	1	0	1	0	0	0	3	0	0	3	1	1	0	0	1	0	0	1	1	1	0	0	2	0	0	3	0	1	0	0	0	0	0	6	1	1	0	1	1	0	1	1	1	0
ASV_665	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	3	0	14	1	1	3	4	0	1
ASV_949	4	1	1	7	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	0	2
ASV_728	0	0	7	0	0	1	1	0	0	0	5	0	2	0	0	0	0	1	3	1	1	0	0	0	0	1	3	0	0	0	0	2	0	0	3	0	0	1	0	0	0	0	5	0	1	1	0
ASV_894	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	1	1	1	0	14	12	1	1
ASV_681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	18	3	0	0	2	3	0	0	0	0
ASV_679	0	0	0	20	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	1	1	1	1	2	0	1	1	0	4
ASV_709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	18	0	2	22	0	0	0	0	0
ASV_817	2	1	0	0	0	0	1	3	2	2	0	0	1	0	1	3	2	0	0	0	0	0	1	2	2	2	0	1	0	1	0	3	1	0	0	0	1	0	1	3	0	0	0	2	0	0	2
ASV_668	0	0	2	1	1	0	1	0	0	1	5	5	0	1	0	5	0	2	3	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	1	0	0
ASV_772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	20	1	1	1	0	0	1	0	6	4
ASV_585	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	7	0	0	0
ASV_828	0	2	0	1	1	0	0	0	0	0	0	0	0	0	4	1	5	8	2	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	7	17	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	2	0	0	0	3
ASV_1231	0	0	1	0	0	0	1	0	1	0	0	2	0	0	1	0	0	1	0	0	0	0	2	0	3	0	1	0	0	0	1	0	4	0	0	1	0	0	4	0	1	1	0	0	0	0	1
ASV_684	0	0	4	0	4	0	0	0	0	0	0	2	8	0	0	0	0	4	0	0	0	0	2	0	0	3	1	1	1	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_702	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	1	6	7	3	3	0	8	0	2	2	2
ASV_881	0	0	0	0	1	1	1	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3	1	1	2	1	0	0	1	0	2	0	0	0	3	0	3	1
ASV_694	0	0	1	1	0	1	0	0	1	0	1	1	1	3	0	0	0	0	0	0	2	3	4	0	1	0	2	0	0	1	2	1	1	0	0	2	3	2	0	3	0	0	0	0	0	0	2
ASV_700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	10	0	0	0	8	0	0	8
ASV_710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0	4	1	2	14
ASV_747	0	1	0	0	0	6	1	1	0	0	0	0	0	1	0	0	2	1	0	0	0	5	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	1	0
ASV_1261	2	0	0	1	3	0	1	2	0	6	0	1	0	1	0	0	0	1	0	2	1	0	0	0	0	3	0	0	1	6	1	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_886	1	2	1	0	0	0	1	0	0	0	5	0	0	0	0	0	1	0	1	0	0	0	2	0	2	1	3	0	0	0	1	0	1	0	4	1	0	0	0	1	0	0	5	0	0	1	2
ASV_748	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	2	3	3	5	3	4	1	1	3	1
ASV_775	0	1	1	0	0	1	0	0	0	0	0	0	3	1	0	2	0	2	1	3	0	5	1	1	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_890	0	2	0	0	0	0	1	1	0	2	0	0	1	1	0	2	0	2	0	0	1	0	1	0	1	2	1	2	1	0	0	2	0	0	1	1	0	0	1	1	2	1	0	0	0	1	0
ASV_1129	1	0	0	0	0	0	2	3	0	5	2	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	5	4	3	0	1	4	3	1
ASV_693	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	5	2	4	1	1	1	4	0	6	2
ASV_815	2	3	1	1	2	1	0	0	1	0	0	0	2	0	1	0	1	4	0	0	4	1	0	0	1	2	0	0	2	1	0	0	0	1	0	0	2	0	0	1	0	1	0	0	1	0	0
ASV_1038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	5	2	0	2	14	1	0	0	1
ASV_683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	16	16	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_935	0	0	0	0	0	3	0	0	1	0	1	0	0	3	0	0	0	0	1	0	0	3	0	0	0	1	0	0	0	1	1	0	1	0	1	1	0	2	0	1	0	1	0	1	0	3	0
ASV_1042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	2	0	1	3	3	0	6	2	0	4
ASV_1045	0	2	0	0	1	1	0	0	0	2	0	0	3	0	1	0	0	1	0	0	3	0	0	0	0	5	4	0	3	0	1	0	0	1	0	0	1	0	0	0	0	5	1	0	0	1	0
ASV_732	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	1	1	1	1	9	0	3	1	0
ASV_734	0	0	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	4	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	1	0	1	0	0	1	16	0	1	2
ASV_803	1	1	1	2	0	0	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	2	1	1	0	1	1	0	0	2	0	0	0	2	0	2	0	2	3
ASV_826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	3	0	1	0	10	5	5	0	2
ASV_842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	5	6	3	1	6	7	1	0	0	3
ASV_725	1	2	1	0	1	0	0	3	0	1	0	1	1	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	4	2	2	1	0	0	3	1	0
ASV_755	0	0	1	1	0	0	1	1	0	0	0	0	0	2	1	1	0	0	1	2	0	1	2	0	0	0	0	0	2	0	0	0	6	0	0	0	1	4	2	2	1	1	3	1	3	1	0
ASV_783	1	0	0	1	0	1	2	1	0	0	1	2	0	1	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	1	2	1	0	2	1	0	0	0
ASV_905	0	0	0	0	4	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0
ASV_749	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	4	3	2	6	2	1	4	2	0
ASV_798	0	0	0	0	0	1	0	0	1	1	2	0	1	0	1	2	4	2	3	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	1	0	0
ASV_831	0	0	2	1	0	0	1	0	1	0	0	0	1	9	1	0	0	0	1	0	5	0	0	0	0	4	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0
ASV_1256	1	2	0	3	1	0	0	0	1	1	0	2	0	0	0	0	0	2	0	0	0	1	1	1	1	3	0	0	1	1	1	0	2	0	0	0	0	0	3	0	0	3	0	0	0	1	3
ASV_719	0	0	0	0	3	0	2	0	5	0	0	0	0	2	5	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	2	4	1	0	1	0	1	0
ASV_756	0	1	1	1	0	0	0	0	1	0	3	3	1	0	0	1	1	1	0	4	1	0	2	0	0	1	1	2	2	2	2	0	0	0	3	1	2	0	1	0	0	0	0	0	0	0	0
ASV_1375	1	0	0	0	0	0	1	0	1	0	2	1	2	0	0	0	0	2	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	2	0	1	1	0	0	2	0	2
ASV_716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	20	0	3	0	0	3	3	0	1
ASV_757	1	0	2	0	2	1	1	0	0	0	0	0	0	5	0	2	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	2	4	0	1	0	0
ASV_829	1	0	0	1	3	0	1	2	0	0	2	1	1	0	0	0	0	0	1	0	0	1	0	1	0	1	3	1	1	1	0	1	4	0	2	0	0	0	0	0	1	0	0	0	0	0	0
ASV_738	0	2	0	0	0	1	1	2	0	0	0	0	0	2	1	1	0	0	0	0	1	2	0	0	0	4	0	0	2	0	0	0	0	1	0	0	0	2	1	0	0	0	1	1	0	0	0
ASV_746	0	0	2	0	0	3	3	4	1	0	0	0	3	0	0	0	0	2	4	0	1	0	2	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	2	4	0	0	0	3	1	0
