#OTUID	H60	H61	H62	H63	H64	H66	H67	H68	H79	H94	H95	H96	L36	L37	L38	L39	L70	L73	L76	L77	L91	L92	L93	M30	M31	M32	M33	M34	M35	M54	M55	M56	M57	M58	M59	N12	N13	N15	N16	N17	N51	N52	N53	N86	N87	N88	N90
ASV_837	2	0	1	0	0	29	0	2	2	2	0	0	4	22	4	0	6	6	1	1	0	42	6	2	0	0	6	0	1	28	7	46	1	3	0	2	0	28	1	1	1	1	0	2	8	25	39
ASV_838	5	8	2	2	0	9	14	25	8	18	4	2	4	2	9	5	3	9	8	3	3	4	4	2	29	6	5	4	6	7	4	11	3	9	16	0	1	1	1	4	35	6	1	5	14	9	2
ASV_529	11	3	9	16	9	20	15	4	3	8	9	2	5	1	2	2	2	16	1	16	3	7	4	1	3	19	4	1	8	3	11	1	3	9	1	15	6	8	0	8	13	4	5	11	2	8	17
ASV_398	0	0	65	0	1	0	0	0	0	0	48	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	43	0	0	0	0
ASV_768	2	5	19	2	12	13	14	2	7	1	8	4	15	12	1	2	2	6	6	4	13	5	8	0	10	2	12	3	15	9	7	0	5	3	8	6	13	9	9	2	9	4	4	3	13	11	8
ASV_476	1	8	3	3	2	8	5	3	2	1	7	19	3	7	16	33	8	1	4	6	3	8	4	10	9	3	4	15	2	1	2	0	5	4	8	6	1	11	14	8	15	17	5	7	15	3	6
ASV_534	6	7	10	7	14	4	11	6	9	9	11	9	18	8	4	14	5	3	3	20	6	4	7	12	1	4	13	1	13	5	8	1	3	4	3	8	6	3	1	9	8	4	6	6	0	2	10
ASV_469	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	7	2	24	271	0	1	8	4	2
ASV_461	2	2	4	1	8	6	0	18	0	0	0	0	2	6	12	33	3	2	3	1	1	2	4	2	0	5	0	41	15	1	1	3	0	0	1	2	9	49	14	6	9	8	14	5	3	11	14
ASV_522	2	0	1	0	0	0	2	0	2	0	0	0	2	0	0	1	0	0	1	1	0	1	1	0	0	0	0	1	0	0	2	0	0	0	1	9	4	7	18	23	50	54	5	33	66	24	11
ASV_662	10	5	12	2	1	7	11	2	6	3	14	2	3	4	7	0	14	5	14	5	1	7	18	1	8	4	24	4	2	6	10	1	7	4	9	10	0	6	15	1	10	5	17	3	2	3	16
ASV_566	0	0	0	5	1	1	14	3	0	7	2	4	0	1	2	8	0	3	28	3	0	1	14	3	0	0	7	0	0	10	12	41	1	9	0	8	4	7	5	9	21	14	11	10	38	5	7
ASV_576	0	0	6	0	1	21	13	20	0	0	0	0	5	1	1	0	3	2	0	2	0	0	0	52	2	15	45	0	5	9	2	3	26	18	0	3	1	9	12	6	8	8	13	3	4	0	0
ASV_1011	3	3	6	1	4	1	10	1	1	1	5	0	2	2	2	3	5	0	2	1	4	4	4	51	82	6	11	8	1	17	10	8	9	4	1	2	11	3	0	1	14	1	0	1	2	1	7
ASV_539	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	10	0	0	0	1	1	0	1	0	0	0	0	0	4	23	10	82	17	3	44	38	19	2	17	33
ASV_473	2	13	0	2	0	5	4	1	6	6	9	11	2	0	1	13	0	0	2	1	0	1	1	3	23	9	1	6	8	4	1	3	7	1	22	4	3	6	14	4	2	22	2	14	37	22	14
ASV_555	1	2	5	11	24	7	25	11	1	2	16	2	6	2	0	0	8	1	0	2	1	9	2	5	9	23	3	4	1	27	23	19	16	17	0	0	1	7	3	3	7	1	0	3	2	0	0
ASV_713	7	10	3	4	4	9	11	5	3	12	2	6	4	6	3	3	3	5	4	7	2	6	14	2	4	13	1	8	8	3	17	1	3	12	4	8	14	8	9	10	7	11	6	3	2	7	18
ASV_548	1	1	2	1	1	3	2	3	3	1	3	3	2	256	1	0	0	0	1	1	0	0	0	0	0	0	2	0	1	1	4	0	0	1	2	1	1	2	1	0	0	1	4	2	0	1	2
ASV_481	0	3	1	2	1	11	5	3	1	1	39	52	2	1	3	29	1	11	16	11	1	5	10	7	7	13	6	18	7	2	6	3	9	9	5	0	1	1	0	0	4	0	0	0	0	1	0
ASV_493	1	0	3	12	3	3	3	20	1	7	5	2	16	8	2	2	9	9	9	7	17	3	6	14	0	68	7	3	3	15	6	11	10	0	2	0	0	0	0	2	11	0	0	0	2	5	0
ASV_520	8	3	7	10	4	9	9	5	2	3	7	8	14	26	15	16	9	5	9	11	6	6	4	4	6	4	8	8	9	3	7	6	2	13	1	8	1	2	2	4	2	0	2	4	3	3	7
ASV_689	2	4	1	3	0	3	1	5	1	2	3	2	2	4	25	38	28	26	23	28	29	33	0	2	2	1	2	0	0	2	1	4	1	4	1	3	7	3	0	2	2	1	0	0	1	0	0
ASV_499	4	0	0	4	2	4	5	4	2	3	0	4	0	0	0	140	1	0	0	1	0	0	1	1	0	0	3	0	0	0	0	2	0	1	0	17	39	27	4	3	0	1	5	2	3	1	16
ASV_501	0	0	0	0	0	0	0	0	0	0	0	0	1	62	3	193	29	0	0	0	8	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_562	0	0	0	0	0	6	42	50	1	2	0	0	0	1	1	0	0	9	4	36	0	14	4	18	1	0	14	0	4	28	2	30	0	15	1	0	2	1	0	1	1	0	0	0	6	3	2
ASV_543	6	0	4	6	30	0	0	3	1	0	1	1	15	25	13	0	18	2	2	0	14	7	2	5	0	21	1	1	5	8	1	5	3	25	1	10	2	2	0	3	6	11	6	1	5	14	10
ASV_641	0	1	42	0	6	10	1	0	0	0	31	1	11	13	1	0	0	0	12	1	3	8	1	0	1	3	34	0	7	4	0	0	1	1	30	0	5	12	3	0	2	1	14	0	5	31	0
ASV_498	10	7	7	7	5	9	1	4	23	16	16	12	3	10	10	3	2	10	6	10	13	5	6	8	21	0	1	7	2	5	9	3	12	2	20	2	0	0	1	0	2	0	0	1	0	3	1
ASV_533	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	25	8	12	1	29	40	36	12	34	26	7	24	0	0	0	0	0	2	0	0	2	3	13	8	0	6	1	1	2	2
ASV_515	13	5	4	9	17	9	24	10	3	8	2	3	23	7	8	1	12	0	2	1	7	4	0	8	10	20	13	1	2	9	7	6	12	7	11	0	0	0	1	6	2	0	0	0	3	3	0
ASV_524	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	18	5	34	0	89	0	1	1	60	0	0	74
ASV_615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	261	3	2	0	0	0	2	6	0	0	8
ASV_630	2	2	0	0	0	1	1	0	0	0	0	13	1	1	6	2	1	1	0	0	1	2	2	0	32	6	9	3	2	0	5	3	9	1	17	10	6	28	21	3	2	2	2	18	14	14	47
ASV_496	0	2	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	23	43	8	119	4	0	15	14	9	6	20	14
ASV_571	0	2	17	6	2	7	5	2	1	3	12	22	3	7	7	0	2	2	12	14	0	3	15	0	2	3	17	21	4	3	8	0	3	3	14	13	3	2	11	0	10	1	11	8	2	0	6
ASV_527	2	0	0	0	2	0	7	4	4	1	2	10	7	2	2	5	4	0	1	2	1	1	0	3	4	2	2	7	29	0	2	2	2	0	0	1	7	54	21	8	14	4	40	4	13	4	8
ASV_992	2	6	3	4	0	2	9	0	4	4	5	7	1	3	8	5	6	0	2	9	3	3	8	10	9	3	3	10	3	6	12	8	10	4	7	17	2	5	9	2	11	4	2	22	15	4	16
ASV_514	51	29	0	64	2	1	1	0	0	49	6	23	0	0	0	0	0	0	0	1	0	0	0	5	51	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0
ASV_620	1	1	4	2	25	0	3	13	1	1	1	1	40	0	5	9	3	1	5	1	23	0	4	6	1	1	3	3	31	0	7	9	2	2	3	2	35	0	2	3	2	0	6	3	16	1	3
ASV_497	2	0	0	1	1	0	1	0	1	0	3	8	2	0	2	1	0	0	0	4	2	8	0	1	1	0	0	3	1	0	0	0	2	1	0	3	6	11	1	35	7	5	3	15	139	4	9
ASV_606	2	0	1	1	0	47	42	23	8	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	9	0	1	2	129	7	1	0	0	0	1	0	2	0	0	0	0	0	1	1	1
ASV_696	5	7	3	5	7	2	10	4	8	5	0	10	8	4	5	3	6	12	2	8	9	3	14	5	7	5	0	9	9	4	7	6	5	5	2	6	15	6	13	1	5	5	2	7	11	0	6
ASV_764	1	12	19	13	6	5	2	2	0	6	10	4	12	3	3	4	4	11	9	22	4	2	4	2	1	33	11	2	7	7	9	3	11	9	5	6	1	1	5	0	1	1	1	2	1	0	2
ASV_865	6	11	21	8	11	12	13	5	5	2	12	3	9	4	5	1	1	3	15	4	4	1	18	4	1	11	12	9	15	3	6	0	1	0	8	1	0	0	4	2	0	3	5	1	1	4	14
ASV_545	39	0	2	33	2	0	3	1	4	0	2	1	2	2	0	4	1	1	4	4	95	1	6	1	0	0	1	1	6	2	3	2	3	0	0	12	2	0	1	4	2	0	2	4	24	0	1
ASV_579	4	2	0	10	2	11	10	18	1	0	4	4	0	7	0	6	5	5	9	1	0	5	7	6	0	0	0	0	6	25	12	13	11	7	0	4	6	4	4	12	6	3	4	7	9	5	23
ASV_717	2	7	3	4	8	7	6	3	1	12	4	4	7	8	10	4	7	11	1	4	3	6	10	3	7	10	3	1	4	2	8	3	4	9	3	5	12	10	13	3	5	8	4	5	6	3	15
ASV_581	0	0	0	1	0	1	7	20	0	1	1	1	8	47	23	8	1	0	0	2	0	1	1	0	0	0	0	0	1	2	0	0	0	1	1	1	2	19	16	6	23	22	1	7	20	19	13
ASV_525	0	0	3	1	0	11	1	3	0	0	3	2	0	1	1	0	1	0	1	0	1	3	0	0	0	0	0	0	0	1	0	1	0	0	1	7	7	63	11	76	10	11	14	4	7	25	5
ASV_558	21	59	0	27	6	29	27	1	45	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	24	29	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV_966	8	9	4	6	4	2	5	6	3	5	5	20	3	3	6	5	6	4	6	11	0	2	2	4	14	2	5	18	8	3	2	4	9	10	8	14	4	2	2	9	9	6	3	6	3	3	2
ASV_559	2	4	11	10	6	4	10	4	9	4	12	2	7	12	8	11	6	4	2	15	2	7	4	6	2	1	8	5	6	0	10	6	0	4	3	1	8	3	7	5	3	6	4	5	0	7	18
ASV_574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	50	1	2	0	0	0	0	40	22	63	57
ASV_618	0	0	15	0	0	0	1	34	0	0	17	0	0	0	0	31	0	0	12	0	1	0	0	42	0	0	21	0	0	0	0	21	0	0	9	1	1	1	0	41	0	0	15	2	0	0	7
ASV_572	6	18	1	6	1	3	0	1	7	19	0	8	0	0	5	4	12	22	1	4	5	3	11	5	9	18	0	10	8	1	4	2	12	16	0	14	1	1	2	5	3	11	1	2	2	0	5
ASV_600	1	6	3	3	4	1	1	11	10	1	2	2	7	3	3	1	2	0	3	83	4	0	1	34	1	1	1	0	2	1	0	0	1	1	1	10	4	5	25	4	9	1	6	1	6	0	0
ASV_893	0	0	0	0	0	0	1	1	0	0	0	0	1	0	25	27	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	25	21	102	4	0	6	20	1	1	5	13
ASV_532	3	0	5	3	3	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	3	0	49	7	3	3	0	1	0	0	0	0	50	8	8	1	39	5	7	3	16	18	5	18
ASV_639	10	15	1	13	2	3	5	13	5	5	4	25	3	5	1	4	0	0	3	9	1	5	5	4	12	1	3	2	2	6	2	9	14	0	14	0	1	3	1	3	12	17	1	3	1	12	2
ASV_629	8	10	1	14	10	9	12	1	4	8	1	0	11	4	2	0	3	2	5	3	9	4	3	1	18	5	6	0	2	34	11	1	9	5	17	1	0	0	0	1	10	3	0	0	7	5	0
ASV_721	12	0	2	1	5	2	5	3	17	0	1	2	12	4	1	4	16	0	2	4	5	1	4	4	12	0	4	4	10	5	3	4	12	0	0	2	8	6	7	4	12	0	0	3	5	6	45
ASV_526	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	118	27	0	0	64	2	1	10	6	0	15	10
ASV_653	0	3	3	1	3	1	5	3	6	1	4	3	2	6	14	4	2	3	3	4	3	10	6	4	3	3	7	1	1	2	0	3	2	4	2	2	3	0	3	28	19	18	3	7	5	20	26
ASV_750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	27	73	45	29	16	0	0	1	6	1	10	43
ASV_568	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	31	3	2	4	3	17	0	3	25	102	35	23
ASV_554	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	26	14	54	12	6	3	15	20	13	12	3	71
ASV_997	2	5	0	0	1	1	2	0	0	1	0	0	2	3	2	1	1	3	2	6	5	11	12	13	8	8	3	2	10	2	1	0	1	2	1	24	12	6	2	21	4	3	6	16	1	26	18
ASV_504	0	0	0	0	2	0	1	0	0	0	0	0	1	7	5	14	1	1	0	0	3	0	2	0	0	0	0	0	0	0	0	1	1	1	1	10	26	62	23	13	3	8	19	10	2	19	13
ASV_547	11	9	11	13	11	14	5	6	11	6	5	26	8	1	6	21	4	2	5	9	3	1	2	3	4	6	3	2	0	5	6	12	6	2	8	0	0	0	0	0	0	0	0	0	0	2	0
ASV_564	4	0	5	0	10	3	6	16	2	2	12	7	6	10	5	4	4	2	3	3	7	4	2	16	1	1	4	3	1	3	7	4	9	2	6	1	1	4	1	7	11	3	0	4	37	4	2
ASV_648	0	1	0	0	0	19	4	29	1	1	0	1	0	2	0	1	0	24	1	0	0	48	2	0	0	0	0	0	0	0	1	0	0	104	1	0	0	0	0	1	4	1	0	0	0	3	0
ASV_536	0	2	4	0	0	0	3	3	2	1	0	0	1	4	1	9	5	2	6	0	1	4	9	1	4	6	5	0	4	1	1	0	2	1	0	3	4	57	4	2	17	21	27	9	7	7	8
ASV_584	11	5	8	14	1	12	5	4	2	6	9	5	11	1	2	5	1	8	8	15	0	6	2	1	0	1	2	3	3	5	13	1	2	2	2	18	6	7	0	4	8	1	1	5	2	8	12
ASV_608	1	0	1	0	0	1	4	1	0	0	0	0	0	0	0	0	0	10	1	0	0	1	5	0	0	3	0	0	0	1	0	1	0	1	0	5	11	164	5	1	0	4	4	7	0	1	14
ASV_971	4	3	9	2	6	14	7	0	6	6	6	1	5	12	5	0	4	8	7	4	0	13	2	1	3	7	3	3	2	6	5	1	6	5	4	1	1	19	8	5	3	12	4	2	2	7	13
ASV_549	3	7	1	5	4	3	3	4	2	3	2	8	5	6	8	7	0	0	4	0	1	0	3	5	0	0	0	3	3	1	3	2	2	12	2	2	17	29	25	6	2	14	19	5	2	1	11
ASV_633	1	6	3	0	6	2	1	0	7	3	5	4	2	3	4	0	1	0	0	1	7	2	1	1	0	2	0	2	0	2	1	0	2	0	6	11	6	14	13	9	8	4	5	10	65	23	2
ASV_638	13	5	0	12	12	0	0	30	14	16	0	0	3	2	0	1	12	1	0	0	15	1	14	0	0	1	10	8	1	1	2	6	7	18	4	0	1	8	8	5	7	1	1	0	4	1	0
ASV_1448	9	1	1	11	0	1	15	3	1	3	8	5	1	0	5	0	2	1	3	12	1	10	12	4	3	12	8	3	3	22	7	1	13	1	7	3	1	2	3	1	10	10	1	5	8	5	6
ASV_659	0	0	0	0	0	0	0	0	0	0	1	0	0	2	24	26	20	22	20	40	20	29	5	4	1	4	6	1	1	3	0	1	2	1	1	5	1	3	0	0	0	0	0	0	0	1	0
ASV_661	1	0	1	0	0	15	23	0	2	1	0	0	0	12	25	0	1	0	0	0	0	13	20	0	2	1	0	0	0	11	27	0	0	1	0	0	0	24	22	2	2	1	0	0	1	14	22
ASV_551	5	0	3	4	4	14	9	20	0	1	1	0	2	9	0	0	5	5	6	5	6	3	11	2	0	2	4	0	7	7	8	14	0	56	0	0	1	0	0	0	2	0	0	2	18	7	0
ASV_1251	4	2	11	1	1	12	6	1	14	8	8	2	0	7	7	1	5	2	6	7	2	2	6	1	1	2	3	2	1	1	3	4	6	3	10	2	1	7	1	0	5	1	10	3	6	8	44
ASV_563	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	5	3	16	53	23	21	21	60	0	1	18	12
ASV_627	0	1	0	0	0	0	2	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	27	0	80	1	2	1	60	3	4	0	48
ASV_550	8	22	1	2	21	15	9	7	13	13	8	10	8	0	0	11	10	1	6	2	0	5	1	0	0	0	1	0	2	9	1	0	4	0	25	0	1	1	0	0	0	0	1	0	0	11	8
ASV_560	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	13	11	10	16	63	13	12	77	10	3
ASV_591	8	9	5	8	12	2	14	4	4	8	6	4	4	14	6	1	8	0	2	3	8	1	0	3	2	15	0	5	1	9	9	3	33	3	7	0	0	1	0	4	3	0	0	1	2	1	3
ASV_565	3	1	0	4	0	3	1	0	0	0	0	0	0	0	1	0	0	1	11	14	0	0	21	0	0	0	0	0	0	2	4	2	2	0	0	10	14	26	36	2	0	14	10	17	5	1	30
ASV_588	0	0	0	1	0	1	0	10	0	1	0	1	1	0	11	2	0	0	2	2	0	34	28	0	0	1	22	0	55	0	0	0	0	4	1	2	1	4	8	14	4	0	7	13	2	3	0
ASV_603	0	0	0	0	0	0	20	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	33	14	7	45	30	24	1	39	3	0	12	2
ASV_605	0	1	7	3	11	9	4	0	2	0	7	4	16	4	6	0	3	1	8	4	8	9	7	0	2	1	19	5	13	8	4	0	0	0	8	3	17	5	7	0	0	0	4	4	10	3	7
ASV_492	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	8	8	110	13	10	29	25	5	4	8	3
ASV_500	3	0	7	17	1	6	1	0	2	1	1	5	0	2	0	8	11	6	3	23	0	3	4	6	0	2	3	4	2	0	2	0	1	0	1	31	33	8	4	0	0	2	8	11	3	2	5
ASV_578	2	1	2	1	3	7	12	22	4	5	6	5	6	2	9	6	5	7	9	5	2	7	4	3	22	16	3	8	7	3	0	0	0	0	15	0	1	0	0	3	11	1	0	1	2	1	2
ASV_695	5	2	1	12	6	2	4	2	0	0	1	1	0	3	2	1	5	2	2	1	4	2	4	6	3	8	1	1	3	2	8	5	11	7	1	0	0	0	3	17	68	2	1	0	14	2	3
ASV_596	56	0	0	1	0	14	1	0	28	0	1	8	0	1	0	0	1	0	0	1	0	9	0	1	0	0	3	34	0	0	0	0	1	1	0	2	1	1	0	5	5	0	3	11	0	37	1
ASV_642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	19	7	30	37	10	8	10	42	24	6	11	18
ASV_788	5	0	9	2	6	0	0	7	10	0	6	3	9	0	0	9	11	0	8	5	5	0	1	6	3	0	6	4	3	0	3	8	7	0	4	4	9	0	2	14	11	0	3	3	6	3	31
ASV_1496	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	1	0	0	2	3	0	0	0	5	6	18	0	67	0	1	0	49	0	0	65
ASV_744	0	0	0	1	0	1	1	1	0	1	0	0	0	1	0	2	0	5	0	0	0	18	0	1	43	2	1	0	1	1	1	0	1	0	38	6	1	2	1	2	1	0	1	2	8	64	17
ASV_553	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	159	8	1	0	3	0	0	12	3	23	2
ASV_687	4	0	1	11	1	2	2	1	9	1	5	2	2	2	4	4	0	3	3	3	1	7	8	2	1	3	4	0	1	8	13	3	6	7	4	1	2	3	4	3	28	10	10	7	11	11	3
ASV_660	0	0	49	0	0	0	1	0	1	2	29	0	0	0	1	0	0	1	27	0	0	0	1	0	0	0	44	0	0	0	0	0	0	1	36	0	0	0	1	0	0	2	24	0	0	0	0
ASV_580	0	0	1	2	0	0	1	1	0	0	1	0	0	0	1	2	1	0	0	1	0	2	3	3	0	0	1	1	1	0	2	2	25	2	0	19	23	6	1	14	3	1	1	22	3	7	63
ASV_900	8	20	2	3	8	3	11	1	2	9	1	1	4	0	6	0	4	6	0	1	7	1	8	1	2	9	1	1	5	2	6	1	5	6	5	2	8	2	12	1	2	14	1	5	6	3	10
ASV_1476	0	0	0	1	0	1	14	2	0	0	6	11	0	0	0	0	0	4	3	0	0	3	7	17	0	3	8	2	9	10	20	34	16	17	0	0	2	2	2	4	16	0	0	0	1	0	0
ASV_611	4	16	6	7	8	3	3	1	2	5	7	1	6	1	1	1	7	18	2	7	4	2	2	9	12	31	4	2	11	3	4	4	6	3	8	0	1	0	0	0	2	1	0	0	0	0	0
ASV_621	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	3	141	0	4	0	6	9	4	9	0	33
ASV_646	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	90	0	0	46	0	70	0	0	1	0	0	0	0	0	0	0	2	0
ASV_657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	30	37	17	37	29	28	11	21	0
ASV_609	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	3	0	0	0	27	0	0	2	0	0	1	44	21	29	0	25	1	1	1	1	1	8	3	0	7	9	14	1
ASV_680	0	0	1	0	0	90	3	7	0	0	0	0	0	0	0	0	1	42	36	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	4	0	22	0
ASV_602	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	36	0	1	0	0	0	1	33	16	56	30
ASV_597	0	0	7	2	33	3	2	29	1	1	0	1	16	11	2	0	8	8	9	1	9	0	12	0	0	1	0	0	3	0	1	5	1	3	0	0	0	1	0	7	11	3	1	3	10	5	0
ASV_599	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	17	44	36	9	4	11	19	15	12	6	26
ASV_594	6	3	10	6	1	3	4	3	5	0	5	2	0	7	6	12	9	2	2	5	4	4	8	3	1	0	4	3	7	2	1	1	6	5	3	1	2	15	15	2	2	9	9	0	1	4	6
ASV_674	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	14	13	11	19	20	15	10	17	12	11	11	12	9	15	3	7	4
ASV_636	2	3	4	4	4	5	4	8	5	2	3	4	1	2	5	4	2	5	1	5	5	9	9	6	7	8	2	2	15	4	3	5	2	2	3	4	3	4	6	7	9	1	2	6	1	4	5
ASV_625	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	26	1	0	72	0	0	2	63	0	1	38	0
ASV_1146	4	21	2	6	3	8	1	1	6	2	4	8	4	4	0	4	3	1	3	6	6	0	1	6	4	6	3	3	6	2	2	0	14	1	1	1	3	6	3	7	5	4	0	8	11	3	8
ASV_540	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	22	78	11	10	28	12	1	8	19	7
ASV_649	9	0	2	4	15	21	14	15	0	7	10	0	7	10	3	2	6	0	0	0	6	1	0	1	0	0	0	0	0	17	5	10	10	0	0	3	1	0	2	8	6	1	0	2	4	3	0
ASV_844	16	21	15	15	21	33	0	2	1	0	0	0	2	3	1	3	0	5	1	7	1	7	0	2	1	0	0	3	2	5	1	3	1	3	2	4	4	10	0	2	0	0	1	0	3	4	0
ASV_847	3	2	0	2	7	0	8	9	9	6	6	3	5	55	0	1	5	3	6	5	0	0	2	1	1	0	2	3	2	0	4	5	2	0	0	2	0	7	4	4	8	2	1	2	7	8	3
ASV_1285	3	13	6	40	3	13	5	0	4	6	7	1	16	1	2	0	9	9	3	11	9	2	2	2	3	9	2	1	2	1	4	3	5	1	2	0	0	0	1	0	0	1	0	0	0	0	2
ASV_672	0	1	4	0	1	3	6	3	0	0	0	0	0	7	1	1	1	4	2	0	11	2	2	2	4	18	5	1	0	3	0	10	10	3	57	2	1	15	3	0	3	2	1	3	3	4	5
ASV_678	0	0	1	1	1	0	7	3	1	2	0	3	0	1	0	1	0	1	2	5	1	0	2	2	1	1	1	0	1	3	2	0	0	2	1	5	1	0	16	15	21	25	23	10	0	37	5
ASV_704	8	6	5	2	29	10	4	1	0	0	0	0	22	3	0	1	1	1	0	0	19	2	6	2	3	2	0	0	18	4	6	0	1	0	0	1	17	2	2	3	1	0	0	0	12	4	6
ASV_610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	2	1	2	78	5	15	13	3	60	1	7	0	13
ASV_759	1	15	4	1	3	2	3	3	6	4	4	11	0	12	2	2	7	3	4	3	1	1	6	4	5	14	1	6	1	1	8	8	5	9	6	2	2	1	2	1	1	6	4	3	9	2	4
ASV_797	1	0	1	5	1	1	11	2	1	1	0	8	0	1	16	1	1	0	1	7	0	1	27	0	0	0	0	9	0	1	22	0	3	0	1	8	0	1	30	1	0	0	0	7	0	6	27
ASV_692	3	3	4	7	2	2	11	1	2	2	2	2	1	1	11	3	5	3	3	7	3	2	23	3	6	2	5	3	7	0	3	3	4	1	2	3	4	1	10	7	4	5	3	7	1	2	13
ASV_1142	6	4	3	5	0	3	10	6	7	25	0	1	12	3	3	1	4	3	0	0	7	0	2	9	8	2	1	7	1	27	4	6	0	1	22	1	2	0	1	0	0	0	1	1	0	1	1
ASV_995	0	2	4	2	12	1	14	1	1	3	1	4	14	1	7	0	4	2	2	1	8	0	9	1	3	2	6	2	12	0	9	3	4	0	4	7	10	1	10	0	6	2	1	1	14	1	9
ASV_669	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	130	4	4	1	0	1	2	10	1	26	7
ASV_688	3	3	3	10	1	7	11	7	1	3	5	6	7	2	5	10	6	0	1	2	5	4	0	8	1	1	3	13	3	3	2	2	3	13	4	6	2	3	0	8	2	1	0	7	1	1	11
