Species	H60	H61	H62	H63	H64	H66	H67	H68	H79	H94	H95	H96	L36	L37	L38	L39	L70	L73	L76	L77	L91	L92	L93	M30	M31	M32	M33	M34	M35	M54	M55	M56	M57	M58	M59	N12	N13	N15	N16	N17	N51	N52	N53	N86	N87	N88	N90
Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfomicrobiaceae|Desulfomicrobium|Unassigned	0.0613714150832055	0.0752369965390982	0.0585851681882537	0.135549872122762	0.0897196261682243	0.140449438202247	0.036201279111862	0.0337837837837838	0.0658961881589619	0.0468037935706368	0.0806379356688469	0.1332911621182	0.0632677808825855	0.0273841308961457	0.0255054720831015	0.224887556221889	0.0276500012568182	0.0167368685318977	0.0289135725128304	0.0523228595819679	0.0277681360638667	0.014772139744442	0.0245489137105683	0.063552589768033	0.0162138373520487	0.0666206079747335	0.0265636319729534	0.0137133453706032	0.012000192003072	0.0306625468783169	0.0266834853483408	0.0483570685945018	0.0677490947319239	0.0353455022848343	0.0751451077943615	0.00921595281432159	0	0.00232293433064647	0	0.00331663958077676	0.00222965440356745	0.00280088507968518	0	0.0025077740997091	0.00217964646134397	0.00677644507691265	0
Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Bilophila|Unassigned	0.922931665289744	0.278376887194663	0.178196553239272	0.80306905370844	0.909657320872274	0.196099215603138	0.405454326052854	0.610521235521235	0.674168694241687	0.541938662396847	0.200101544067139	0.280137357672149	0.26361575367744	0.397069897994112	0.255054720831015	0.557533733133433	0.329286378603926	0.164579207230327	0.428884658940318	0.0853688761600529	0.465116279069767	0.0738606987222099	0.164477721860808	0.354427904475569	0.453987445857365	0.542834583497829	0.171456170007245	0.134847896144264	0.093601497623962	1.07083048328891	1.32204541044052	1.88592567518557	0.936806447844878	0.855866091039915	0.704809286898839	0.0714236343109923	0.040202431064655	0.0464586866129295	0.00827198279427579	0.013266558323107	0.0133779264214047	0.0140044253984259	0.0081327260897853	0.0526632560938911	0.0326946969201595	0.106164306204965	0.0523547156640323
Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio|Unassigned	0.0424879027499115	0.0727290966544615	0.109847190352976	0.0588235294117647	0.0598130841121495	0.0609497562009752	0.0337878605044045	0.0603281853281853	0.0430859691808597	0.0615839389087326	0.0806379356688469	0.0768118561359118	0.0764485685664575	0.0182560872640971	0.0231867928028195	0.0773050974512744	0.0402181836462811	0.0641579960389411	0.0698744669060068	0.0688458678710104	0.0439662154344556	0.014772139744442	0.0245489137105683	0.0659969201437266	0.023162624788641	0.056750888274773	0.0676165177493359	0.0388544785500423	0.0432006912110594	0.0141519447130693	0.0388123423248593	0.0507749220242269	0.0256979324845228	0.0479688959579893	0.0647802653399668	0.0575997050895099	0.0733103154708414	3.34270250180027	6.32255218242479	9.47895592185997	2.48160535117057	14.0436377895415	6.07921275211451	0.100310963988364	0.12641949475795	0.0948702310767771	0.12714716661265
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Enterobacter|Unassigned	0.0354065856249262	0.0777448964237348	0.0585851681882537	0.040920716112532	0.0373831775700935	0.0715497138011448	0.00241341860745746	0.0144787644787645	0.00253446877534469	0.00492671511269861	0.0119463608398292	0.00677751671787457	0.0105446301470976	0.00912804363204856	0.0881098126507142	0.114786356821589	0.0854636402483473	0.106000167368685	0.0867407175384912	0.101891884449095	0.0856184195302557	0.108329024792575	0.00736467411317049	0.00977732150277431	0.00694878743659231	0.00493485984998026	0.0120743781695243	0.00685667268530158	0.00480007680122882	0.00471731490435644	0.0557927420919853	0.0991319906187287	0.0934470272164467	0.118659900527658	0.0803275290215589	0.101375480957537	0.14189093316937	0.104532044879091	0	0.00663327916155351	0.00445930880713489	0.00280088507968518	0.00406636304489265	0.0025077740997091	0.00217964646134397	0.00225881502563755	0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella|Unassigned	0.00708131712498525	0.0476500978080955	0.0122052433725528	0.0281329923273657	0.0797507788161994	0.124549501801993	0.0120670930372873	0.00723938223938224	0.0101378751013788	0.024633575563493	0.00597318041991458	0.0338875835893728	0.102810143934202	0.0570502727003035	0.09506585049156	0.121814092953523	0.110600005027273	0.21757929091467	0.0867407175384912	0.195522264753669	0.1874349184311	0.201885909840707	0.00981956548422732	0.00488866075138716	0.0023162624788641	0.019739439399921	0.00724462690171456	0.0319978058647407	0.0720011520184323	0.0330212043304951	0.00970308558121483	0.00967141371890036	0.0186894054432893	0.0479688959579893	0.0207296849087894	0.0575997050895099	0.0993236532185593	0.0627192269274548	0.00275732759809193	0.00331663958077676	0.00668896321070234	0.0364115060359073	0.0081327260897853	0.0200621927976728	0.0305150504588156	0.0406586704614759	0.00498616339657451
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Pseudescherichia|Unassigned	0.177032928124631	0.285900586848573	0.29780793829029	0.283887468030691	0.206853582554517	0.39749841000636	0.036201279111862	0.361969111969112	0.0481549067315491	0.0665106540214312	0.125436788818206	0.1332911621182	0.134444034375494	0.0935624472284978	0.0208681135225376	0.40058095952024	0.075409094336777	0.103210689280036	0.139748933812014	0.245091289620797	0.122642600948745	0.113253071374055	0.0343684791947956	0.310429957713085	0.0648553494081949	0.056750888274773	0.115914030427433	0.0685667268530158	0.12000192003072	0.0636837512088119	0.041238113720163	0.220024662104983	0.0584043920102792	0.100987149385241	0.0984660033167496	0.0299518466465452	0.106418199877028	0.0743338985806871	0.0165439655885516	0.361513714304667	0.040133779264214	0.0980309777889813	0.126057254391672	0.0401243855953456	0.0501318686109113	0.0790585258973143	0.00249308169828725
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Siccibacter|Unassigned	0.0306857075416027	0.0526658975773687	0.0952008983059122	0.0332480818414322	0.0373831775700935	0.0582997668009328	0.0820562326535538	0.0627413127413127	0.0684306569343066	0.0615839389087326	0.158289281127736	0.0609976504608711	0.0764485685664575	0.0638963054243399	0.134483398256353	0.156952773613193	0.17595455345248	0.234316159446568	0.27226947449582	0.247845124335637	0.134212657642022	0.15018342073516	0.0589173929053639	0.0586639290166459	0.0301114122252334	0.0419463087248322	0.082105771552765	0.0388544785500423	0.0432006912110594	0.0283038894261386	0.058218513487289	0.0459392151647767	0.0490596892886345	0.0530182534272514	0.0881011608623549	0.0875515517360551	0.0851345599016223	0.0743338985806871	0.0634185347561144	0.0431163145500978	0.0379041248606466	0.0476150463546481	0.101659076122316	0.0326010632962183	0.0174371716907518	0.0271057803076506	0.112188676422926
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Trabulsiella|Unassigned	0.00236043904166175	0.00250789988463661	0	0.00767263427109974	0	0.0026499894000424	0	0	0.00506893755068938	0	0	0.00903668895716609	0	0.00228201090801214	0	0.00234257871064468	0.0125681823894628	0	0	0.0165230082890425	0	0.00246202329074033	0.0810114152448754	0.105106206154824	0.0625390869293308	0.076490327674694	0.0724462690171456	0.0777089571000846	0.0816013056208899	0.0330212043304951	0.00970308558121483	0.0169249740080756	0.00467235136082233	0.00757403620389305	0.015547263681592	0.034559823053706	0.0236484888615617	0.0301981462984041	0.00551465519618386	0.00331663958077676	0.0133779264214047	0.00840265523905554	0.00406636304489265	0.00752332229912729	0	0.00225881502563755	0.0124654084914363
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Unassigned|Unassigned	0.0047208780833235	0.0100315995385464	0.00488209734902114	0.00255754475703325	0.00498442367601246	0.0105999576001696	0.15204537226982	0.277509652509653	0.164740470397405	0.192141889395246	0.206074724487053	0.180733779143322	0.142352506985817	0.164304785376874	0.132164718976071	0.194434032983508	0.143277279239876	0.172947641496276	0.134930005059875	0.20102993418335	0.101816498900845	0.130487234409238	0.00245489137105683	0.0146659822541615	0.0023162624788641	0.0123371496249507	0.00241487563390485	0.00228555756176719	0.00240003840061441	0.00235865745217822	0.0121288569765185	0.00725356028917527	0	0.0100987149385241	0.00777363184079602	0.0023039882035804	0.00472969777231235	0.00464586866129294	0.0937491383351256	0.119399024907963	0.0579710144927536	0.0812256673108702	0.0853936239427456	0.0702176747918548	0.0326946969201595	0.0587291906665763	0.167036473785246
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Unassigned|Unassigned|Unassigned	0.037767024666588	0.0526658975773687	0.0366157301176585	0.0383631713554987	0.0523364485981308	0.0980496078015688	0	0.0989382239382239	0.00253446877534469	0	0	0	0.0052723150735488	0.0114100545400607	0.00231867928028195	0.154610194902549	0	0.0139473904432481	0.0024094643760692	0.0192768430038829	0.00462802267731112	0.022158209616663	0.00245489137105683	0.0708855808951138	0.0023162624788641	0	0	0.00685667268530158	0.00480007680122882	0.0141519447130693	0.00242577139530371	0.079789163180928	0.00233617568041117	0.00757403620389305	0.00518242122719735	0.00921595281432159	0.0094593955446247	0.0255522776371112	0	0.0829159895194189	0.00222965440356745	0.00280088507968518	0.00406636304489265	0	0.00653893938403191	0.0090352601025502	0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Unassigned	0.0141626342499705	0.0351105983849125	0.0146462920470634	0.0051150895140665	0.00747663551401869	0.0158999364002544	0.00241341860745746	0	0	0.0172435028944451	0	0.00677751671787457	0.0052723150735488	0.00228201090801214	0.0394175477647932	0.065592203898051	0.0527863660357439	0.117158079723284	0.0457798231453148	0.0468151901522871	0.0439662154344556	0.0590885589777679	0.125199459923898	0.0904402239006624	0.0625390869293308	0.130773786024477	0.111084279159623	0.107421205403058	0.0912014592233476	0.0448144915913862	0.00485154279060741	0	0.00233617568041117	0.0176727511424171	0.00259121061359867	0.00691196461074119	0	0.00464586866129294	0.0606612071580224	0.0696494311963119	0.0423634336677815	0.103632747948352	0.0447299934938191	0.0601865783930184	0.0283354039974716	0.0271057803076506	0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Unassigned	0	0.00250789988463661	0.017087340721574	0.00767263427109974	0.0274143302180685	0.0238499046003816	0.00965367442982985	0	0.00506893755068938	0	0.020906131469701	0.00903668895716609	0.0421785205883904	0.00912804363204856	0.0139120756816917	0	0.0075409094336777	0.00278947808864961	0.0192757150085536	0.0110153388593617	0.0185120907092445	0.022158209616663	0.0171842395973978	0	0.00463252495772821	0.00246742992499013	0.0458826370441922	0.011427787808836	0.0312004992079873	0.0188692596174258	0.00970308558121483	0	0	0	0.0207296849087894	0.00691196461074119	0.040202431064655	0.0116146716532324	0.0193012931866435	0	0	0	0.0162654521795706	0.0100310963988364	0.0217964646134397	0.00677644507691265	0.0174515718880108
Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales|Akkermansiaceae|Akkermansia|Unassigned	0.125103269208073	5.20890806039023	24.469071913294	0.135549872122762	0.166978193146417	0.079499682001272	0.108603837335586	0.132722007722008	0.641220600162206	0.14041138071191	0.734701191649494	11.9984637628773	6.4559498075605	0.435864083430319	7.46150992394732	0.466173163418291	17.454691702486	0.198052944294123	0.15179625569236	0.283644975628563	14.2242276987157	0.265898515399956	0.314226095495274	8.93647185353572	10.0317327959604	11.8905448085274	27.208403767206	39.1835988389368	0.604809676954831	0.165106021652475	0.194061711624297	0.14748905921323	5.22836117276019	0.176727511424171	10.3233830845771	18.5240651567864	19.5170978574469	8.94562010731957	2.38233104475143	0.421213226758648	0.0869565217391304	1.03632747948352	7.9090761223162	4.52402447587521	0.353102726737723	0.78380881389623	11.9618059883822
